h3,lat,lon,area,CIS,CIS_adj,hidden_uplift_%,enf_days,police_station
89618926387ffff,12.842513524410172,77.64407186156959,Himagiri Residency,63.31,64.24,1.0,110,Electronic City
8961892421bffff,12.912041936787116,77.63863034904476,The Metropolitan Cooperative Housing Society,62.78,64.74,3.0,86,HSR Layout
8961892e94fffff,12.995523330260134,77.61355582015858,Silver Enclave,62.5,64.1,3.0,92,Pulikeshinagar(F.Town)
8960145a22fffff,12.9658489119973,77.53724512164958,RPC Layout,62.34,64.25,3.0,73,Vijayanagara
8960145b017ffff,12.990311883618732,77.57314493918025,Shree MG Seshadri Circle,62.3,63.39,2.0,100,Sheshadripuram
8960145b52bffff,12.974319269628984,77.56144617373971,Annapurneshwari Industrial Area,62.22,63.06,1.0,107,Magadi Road
89618925403ffff,12.925788117578264,77.67800356819558,Bellandur Circle,62.2,63.83,3.0,87,Bellandur
8961892e0cfffff,12.995227461434123,77.69786823764227,Phoenix Marketcity,62.04,65.31,5.0,53,Mahadevapura
8960145b6a3ffff,12.993461365885471,77.59064881109155,Kumar Park,61.79,64.51,4.0,56,High ground
8960145b103ffff,12.986102812430351,77.55261939882277,Bescom Employees House Building Cooperative Society,61.73,63.05,2.0,98,Rajajinagar
8961892eca7ffff,12.9697667624083,77.64201827171635,Indiranagar,61.67,62.78,2.0,101,Jeevanbheemanagar
89601459563ffff,13.031029347929858,77.53652471455982,Gorguntepalya Junction,61.57,62.84,2.0,97,Yeshwanthpura
8960145b32bffff,13.011758576354396,77.54943790760471,Kirloskar Foundry,61.54,62.5,2.0,97,Malleshwaram
8961892541bffff,12.926845510906242,77.68103314188804,Citilights Liberty Apartment,61.32,63.51,4.0,74,Bellandur
8960145b06bffff,13.004213914408993,77.5703692538205,Malleshwara Extension,61.26,62.74,2.0,86,Malleshwaram
8961892eba3ffff,13.000873807961767,77.6118402142471,Sri Ramakrishnappa Circle,61.2,62.54,2.0,95,Pulikeshinagar(F.Town)
89618925b2fffff,12.958242867967453,77.57501437964191,Bangalore Medical College & Research Institute,61.16,62.2,2.0,95,City Market
8960145b5c3ffff,12.971059485347478,77.57763586148468,Balepete,61.11,62.03,2.0,103,City Market
8960145b697ffff,12.990229191548597,77.59841842632342,Rajiv Gandhi Colony,60.64,61.75,2.0,91,Shivajinagar
8960145b3d3ffff,13.006358679608425,77.56799836219616,Malleshwara Extension,60.32,63.5,5.0,54,Malleshwaram
8960145b10fffff,12.988247504861445,77.55024899689585,Dhobi Ghat Junction,60.14,61.26,2.0,90,Vijayanagara
896014594d3ffff,13.028786617133447,77.57258599278444,Armane Nagar,59.8,61.42,3.0,89,Sadashivanagar
8960169019bffff,13.188813573113377,77.6812994656458,Begur Chikkanahalli,59.58,61.24,3.0,90,Devanahalli Airport
8960145b4dbffff,12.979528676651015,77.60184944191849,Prestige Central,59.47,60.43,2.0,92,Shivajinagar
89618925957ffff,12.937900440658,77.58490149940478,Madhavan Circle,59.27,60.65,2.0,96,Wilson Garden
89618925357ffff,12.960120410127331,77.64847790899147,Manipal Hospital Junction,59.19,60.49,2.0,95,Jeevanbheemanagar
8961892e55bffff,12.979197566101265,77.69458049784022,Doddanekundi,59.1,61.3,4.0,80,Mahadevapura
8961892e28fffff,13.010198930448741,77.6981252860406,YSM Layout,58.9,60.02,2.0,91,K.R. Pura
8961892530bffff,12.959062323601188,77.64544922429569,Anjaneya Techno Park,58.79,60.38,3.0,90,Jeevanbheemanagar
8960145a06bffff,12.95194839831039,77.54002092015361,BR Pura,58.53,60.4,3.0,75,Byatarayanapura
89618925983ffff,12.926141126000603,77.5853057699289,Jayanagar,58.28,60.02,3.0,82,Jayanagara
8961892ed2fffff,12.973061369991267,77.61739020563411,Craig Park Layout,58.19,59.33,2.0,96,Halasur
89618924053ffff,12.893868074596934,77.63772012114136,Chikka Biddappa Layout,58.16,59.65,3.0,100,Hulimavu
8960145b303ffff,13.008529268490514,77.55720481371395,Rajaji Nagar,58.15,60.68,4.0,66,Malleshwaram
8960145b583ffff,12.963592603741283,77.57329905534101,Chanda Nagar,58.08,60.11,3.0,67,City Market
89618925d97ffff,12.907909448382473,77.60124501094569,Sarakki Industrial Layout,58.07,61.51,6.0,51,Mico Layout
89618924203ffff,12.910984533466166,77.63560250473422,The Metropolitan Cooperative Housing Society,58.05,60.18,4.0,79,HSR Layout
8961892e907ffff,12.984850592590833,77.60856005190705,Quadrant Square,57.87,62.34,8.0,37,Shivajinagar
8961892ed2bffff,12.974119829068249,77.62041797846462,Begum Mahal Junction,57.8,58.93,2.0,93,Halasur
89618920a3bffff,12.96412754800157,77.71962931827424,Brigade Tech Gardens,57.79,61.93,7.0,49,HAL Old Airport
89618925b03ffff,12.956068102101627,77.58580820442012,Dr Sri Shantaveera Swami Circle,57.64,58.1,1.0,123,Wilson Garden
89618920a23ffff,12.963069801662392,77.71659793883055,Pebble Creek,57.62,61.31,6.0,54,HAL Old Airport
8961892ecbbffff,12.971883301556439,77.64807571857924,The Junction,57.45,59.46,3.0,71,Jeevanbheemanagar
8960145b18bffff,12.98181316981345,77.55736029358474,SSI Industrial Area,57.38,58.0,1.0,109,Magadi Road
89601458497ffff,12.96799361739875,77.53487517932844,Ganga Government Quarters,57.16,58.46,2.0,89,Vijayanagara
8961892e01bffff,12.994169116621704,77.69483736377013,VR Mall,57.14,60.61,6.0,48,Mahadevapura
8960145b1a7ffff,12.977577442578212,77.5452590949821,Sindhya Sunshine Apartment,57.09,59.19,4.0,66,Vijayanagara
896014586c7ffff,13.000028978304872,77.5414225083323,Shankarmata Circle,57.07,58.95,3.0,76,Vijayanagara
896014582dbffff,13.017155979466725,77.53088068376357,Nandini Layout,57.02,60.06,5.0,59,Rajajinagar
8960145a30bffff,12.959469114076068,77.52751727148758,Sri Basaveshwara HBCS,56.94,65.19,14.0,17,Byatarayanapura
8961892e997ffff,12.97520764800235,77.61501862776264,WEBBS Circle Junction,56.91,57.79,2.0,105,Halasur
8960145b113ffff,12.983958034076954,77.5549898310549,Bhashyam Circle,56.88,57.88,2.0,99,Rajajinagar
8960145b02fffff,12.995687681902316,77.5630065542416,Nagappa Block,56.87,61.52,8.0,41,Sheshadripuram
8961892e483ffff,12.970573034648806,77.71250887103814,SJR Brooklyn Apartment,56.67,58.58,3.0,77,HAL Old Airport
8961892086bffff,12.951302116841699,77.71699781035542,Samhita Rainbow MTB Apartment,56.57,60.25,7.0,46,Whitefield
8960145b25bffff,13.024471752507864,77.58575336254034,HGH Layout,56.47,58.06,3.0,84,R.T. Nagar
896189219cfffff,12.987597932862963,77.73570523171428,Sadaramangala Industrial Area,56.27,62.51,11.0,30,Mahadevapura
8961892c9c7ffff,13.03728868400129,77.5883761716097,Vinayaka Nagar,56.23,57.95,3.0,87,Hebbala
89618925c03ffff,12.926016584498955,77.61900292915767,Koramangala,56.22,58.99,5.0,62,Madiwala
8960145b5d3ffff,12.968913927498763,77.58000667150064,Avenue Circle,55.93,57.39,3.0,88,City Market
89618925a23ffff,12.963506095880321,77.59857039427168,Divyasree Chambers,55.91,59.35,6.0,48,Ashok Nagar
8961892420fffff,12.91313222590844,77.6332310466107,HSR Layout,55.81,58.16,4.0,68,HSR Layout
8960145b08fffff,12.988166741659498,77.57551580880667,Seshadripuram Police Station Junction,55.66,56.69,2.0,100,Sheshadripuram
8961892e9b7ffff,12.975236734693159,77.60659217623126,Cauvery Junction,55.57,57.08,3.0,76,Cubbon Park
8960145b007ffff,12.992456939671657,77.57077409979827,Mill Corner Junction,55.29,56.43,2.0,88,Malleshwaram
896189259bbffff,12.927229543319747,77.57990926552993,Shri Vinayaka Circle,55.26,58.09,5.0,57,Jayanagara
8960145b11bffff,12.987161835267756,77.55564487253253,Rajaji Nagar,55.2,56.48,2.0,97,Rajajinagar
8960145a2cfffff,12.965794056749823,77.55408517514634,JJR Nagar Circle,55.1,56.7,3.0,84,Magadi Road
8960145b4b3ffff,12.968885400675415,77.58843043512006,Hudson Circle,55.08,56.81,3.0,74,Halasuru Gate
8961892eca3ffff,12.970825032397935,77.64504693334096,Old Thippasandra,55.02,56.9,3.0,78,Jeevanbheemanagar
8960145b097ffff,12.982817365662592,77.57723127422814,Padmashree RMP Aaradhya Circle,54.99,56.08,2.0,86,High ground
89618920a37ffff,12.959863480153562,77.71594009011828,Maruthi Emerald,54.89,58.03,6.0,58,HAL Old Airport
8960145b5cfffff,12.973204957372749,77.5752650816959,Upparpet Junction,54.79,56.14,2.0,84,Upparpet
89618925a5bffff,12.972002910151469,77.61436255651213,Mittal Towers,54.69,56.24,3.0,87,Halasur
8960145b42fffff,12.98067201233866,77.57960216674402,Railway Officers Enclave,54.57,55.79,2.0,85,Upparpet
8960145845bffff,12.987214761433934,77.53880335529601,Havanur Circle,54.33,56.23,3.0,70,Vijayanagara
89618925123ffff,12.93345253875046,77.63176943519346,ST Bed Layout Extension,54.3,59.17,9.0,34,Adugodi
8960145b0cbffff,12.996693010775866,77.58287971151503,RV Layout,54.25,56.31,4.0,68,Sheshadripuram
89618925913ffff,12.931491811934931,77.58359060435983,Da Ra Bendre Circle,54.02,55.59,3.0,81,Jayanagara
8960145844bffff,12.98935914312988,77.53643321778709,Havanur Circle,54.01,56.15,4.0,62,Vijayanagara
89618925a7bffff,12.972032127409175,77.60593625462373,Brigade Road Junction,53.9,55.47,3.0,79,Ashok Nagar
89618920ba3ffff,12.948162788264312,77.69947024215966,Soulspace Paradigm,53.89,56.91,6.0,52,HAL Old Airport
8960145b10bffff,12.989306573982473,77.5532744027143,KEB Quarters,53.84,56.54,5.0,65,Rajajinagar
8961892cb4bffff,13.071475599529276,77.59256261062075,Vista Pixel,53.32,55.83,5.0,57,Kodigehalli
8960145b1abffff,12.981840079101731,77.54893911965907,GEF Block,53.3,55.89,5.0,59,Magadi Road
896014586d3ffff,12.998943923006399,77.5468180846953,Manjunatha Nagar,53.17,54.94,3.0,70,Vijayanagara
8961892ee9bffff,12.994290567118663,77.66110412075771,Gopalan Signature Mall,53.1,55.6,5.0,67,Banaswadi
8960145913bffff,13.0396264138995,77.51862330049558,Jalahalli Cross Junction,52.91,54.8,4.0,71,Peenya
896014584dbffff,12.97972212171336,77.54288890404297,Jai Maniurao Circle,52.88,54.5,3.0,75,Magadi Road
896189242abffff,12.906722039531704,77.6319185399078,S Nazir Sab Layout,52.77,56.27,7.0,49,HSR Layout
896189255cbffff,12.921558536506367,77.66588650818304,Iblur Junction,52.7,54.54,3.0,83,Bellandur
8960145a24bffff,12.974346666764987,77.5530248173705,Mehta Ambience,52.55,53.94,3.0,85,Magadi Road
89618924a73ffff,12.916558977154455,77.57491765773244,Banashankari Bus Stand Junction,52.52,53.6,2.0,96,Jayanagara
8961892598fffff,12.928287507057185,77.58293518453068,Shri Vinayaka Circle,52.44,53.73,2.0,95,Jayanagara
8960145b18fffff,12.980754238915388,77.55433480803576,Sri SV Chenna Krishnaiah Circle,52.15,53.14,2.0,92,Magadi Road
89618925897ffff,12.930341874842888,77.60583531147711,Bharthi Layout,52.06,54.46,5.0,68,Mico Layout
89601459573ffff,13.02888566155813,77.53889517457397,Godrej Tiara,51.98,53.68,3.0,79,Yeshwanthpura
896189240d3ffff,12.886366511472866,77.64180657097084,Ramaiah Reddy Layout,51.77,53.89,4.0,76,Hulimavu
89618925b0bffff,12.95927241754358,77.58646373439501,SGN Layout,51.62,52.73,2.0,88,Wilson Garden
8961892ed77ffff,12.975178287371058,77.62344587499432,Someshwarpura,51.43,53.19,3.0,75,Halasur
8960145a323ffff,12.956292854012514,77.51844520631552,Manasa Layout,51.34,54.22,6.0,53,Byatarayanapura
8961892598bffff,12.929345470257015,77.58596122731961,Jayanagar,51.3,53.01,3.0,76,Jayanagara
89618925a4fffff,12.973090635017432,77.60896358860293,ACR Towers,51.23,53.3,4.0,60,Ashok Nagar
8960169644fffff,13.092845123558911,77.5941261893677,Taralabalu Enclave,51.14,55.73,9.0,35,Yelahanka
8961892cb0bffff,13.064007072691387,77.58822330042037,Oscar Orchards,51.04,53.52,5.0,66,Kodigehalli
8961892e16fffff,12.995349105006893,77.66413373661831,Gopalan Grand Mall,50.95,53.48,5.0,64,Banaswadi
89618925917ffff,12.930433802467139,77.58056462933536,Shri Vinayaka Circle,50.93,54.73,7.0,39,Jayanagara
89618924823ffff,12.888810734815376,77.56362631625919,Gopalan Jewels,50.93,52.94,4.0,68,Thalagattapura
8961892e2a3ffff,13.008081785457465,77.69206334820882,Devasandra Junction,50.93,52.39,3.0,81,K.R. Pura
89618925893ffff,12.931399742044785,77.6088622321862,Prestige Lexington Towers,50.91,52.97,4.0,74,Mico Layout
896189266abffff,12.839159727030651,77.67712517552575,Salarpuria Sattva Alexandria Tech Park,50.79,55.21,9.0,36,Electronic City
89601458293ffff,13.006486381902432,77.52589207416636,Freedom Fighters Colony,50.77,52.85,4.0,72,Rajajinagar
8961892e97bffff,12.994464504109935,77.61052809387535,Pulikeshi Nagar,50.71,54.63,8.0,41,Pulikeshinagar(F.Town)
896014586d7ffff,12.997884669381127,77.54379282655572,Adarsha Layout,50.6,52.62,4.0,64,Vijayanagara
8961892738fffff,12.897993367933013,77.67511954390868,Azalea,50.41,53.11,5.0,58,Bellandur
89618925407ffff,12.92473072346298,77.67497411796947,Bellandur Junction,49.91,51.74,4.0,74,Bellandur
8960145a35bffff,12.964790114814127,77.53422054791118,Nethravathi Government Quarters,49.77,53.26,7.0,43,Vijayanagara
8960145b3abffff,13.004266174021565,77.5535240130023,Rajaji Nagar,49.72,52.23,5.0,55,Malleshwaram
8961892536bffff,12.966561599774819,77.64136173248946,Dr BR Ambedkar Circle,49.71,53.14,7.0,41,Jeevanbheemanagar
8960145b26bffff,13.026642129988996,77.57495714752065,Armane Nagar,49.7,52.38,5.0,58,Sadashivanagar
8961892ec23ffff,12.97832387916077,77.64095929419824,KFC Circle,49.65,52.49,6.0,49,Jeevanbheemanagar
8960145a27bffff,12.972228985891457,77.54697444222346,Ganesha Garden,49.59,52.47,6.0,52,Vijayanagara
8961892f69bffff,13.046376216057984,77.750590060611,Subhams Antique City,49.56,51.14,3.0,83,K.R. Pura
8960145a13bffff,12.934928591103922,77.51688889862493,Gopalan Arcade,49.45,52.51,6.0,49,Byatarayanapura
89618925a47ffff,12.969885988228674,77.60830762943112,St Patricks Complex,49.34,52.45,6.0,43,Ashok Nagar
89618927313ffff,12.901199136152883,77.67577653638581,Kristal Jasper Villa,49.27,51.82,5.0,61,Bellandur
89618920bb7ffff,12.944956711432003,77.6988127291264,Bellandur Amanikere,49.17,52.62,7.0,42,HAL Old Airport
89618920bdbffff,12.95665716463066,77.71528225991652,Arvind Avenue,49.15,51.74,5.0,52,HAL Old Airport
8960145a423ffff,12.926261301857247,77.55162135202855,Kathriguppe Circle,49.1,53.7,9.0,33,Banashankari
896189244d7ffff,12.870269843242141,77.65537896148665,Channakeshava Nagar,49.08,52.22,6.0,46,Electronic City
8960145b14fffff,12.995714115056856,77.55458446587357,Police Quarters,48.98,51.52,5.0,58,Rajajinagar
89618925c6fffff,12.93566235768038,77.61254521974081,UCO Bank Junction,48.97,51.31,5.0,56,Adugodi
8961892422fffff,12.913164839283809,77.62480457111374,Krimson Square,48.95,50.71,4.0,80,HSR Layout
8961892ed23ffff,12.97091500621219,77.61976181361369,Craig Park Layout,48.83,51.2,5.0,60,Halasur
89601696683ffff,13.09817031930295,77.60083855243236,Raitarasanthe,48.8,51.83,6.0,47,Yelahanka
8960145b09bffff,12.98708039380219,77.58091312924857,Dr Hardikar Circle,48.77,50.62,4.0,64,High ground
8960145a2c3ffff,12.963648908672718,77.55645548005769,JJR Nagar Circle,48.61,51.1,5.0,55,Magadi Road
8960145b44fffff,12.988111530650189,77.59236433522646,BKM Gowda Circle,48.61,50.44,4.0,65,High ground
89618924ccfffff,12.875863675679925,77.59468900825031,Royal Meenakshi Mall,48.34,51.0,6.0,49,Hulimavu
8960145865bffff,13.009639703435223,77.54338706689265,Sri Vasavi Garden,48.3,50.4,4.0,66,Rajajinagar
8961892ed47ffff,12.977295201608934,77.62950203911403,Tamarikannan Junction,48.25,50.64,5.0,60,Jeevanbheemanagar
8961892582bffff,12.944279200708989,77.59463614663089,Arepanahalli,48.2,50.36,4.0,60,Wilson Garden
8961892436fffff,12.913229247138487,77.60795400563495,MICO Employees House Building Cooperative Society,48.06,53.23,11.0,33,Mico Layout
8961892cc57ffff,13.035039416000531,77.62445884662056,Rajath Greens,47.96,53.05,11.0,33,K.G. Halli
89618925817ffff,12.937839856820876,77.60174905374147,Dairy Circle,47.86,49.65,4.0,80,Mico Layout
89618920b03ffff,12.955632666064934,77.70381603022663,SJR Spencer,47.85,50.03,5.0,61,HAL Old Airport
8961892e383ffff,13.000641779890618,77.67928366926746,Venkatappa Colony,47.78,49.9,4.0,64,Mahadevapura
8961892cb93ffff,13.051165495400351,77.5940268180026,Esteem Mall,47.57,50.24,6.0,51,Kodigehalli
89618920b73ffff,12.960987156191159,77.70210047933398,Anand Nagar,47.55,49.43,4.0,68,HAL Old Airport
89618925947ffff,12.940046617864743,77.5825308315191,Jayanagar East,47.46,53.71,13.0,22,Wilson Garden
8960145b173ffff,12.991451226763349,77.55090396319997,Shivanahalli Junction,47.45,49.42,4.0,65,Rajajinagar
8960145b1d7ffff,12.982872100085503,77.56038590305049,Sri Jagadguru Renukacharya Circle,47.25,49.07,4.0,65,Rajajinagar
8960145b17bffff,12.994654954651589,77.55155894796208,Rajaji Nagar,47.2,50.39,7.0,50,Rajajinagar
89601696687ffff,13.097109849261004,77.59781029344622,Raitarasanthe,47.19,49.34,5.0,63,Yelahanka
8961892440bffff,12.876715931417216,77.64826445230146,Singasandra Industrial Estate,47.12,50.64,7.0,48,Hulimavu
8961892ec27ffff,12.977265471175555,77.63793071171104,Indiranagar,47.04,50.59,8.0,41,Jeevanbheemanagar
89618925363ffff,12.96335644317602,77.64070521174853,Domlur,46.88,49.83,6.0,47,Jeevanbheemanagar
8960145a357ffff,12.960527866486713,77.53054154122069,KPA Block,46.67,53.66,15.0,17,Byatarayanapura
8961892e00bffff,12.996316676797564,77.69246410475205,Police Quarters Singayyanapalya,46.58,49.29,6.0,52,Mahadevapura
89601459537ffff,13.020359361600784,77.5315353670817,Nandini Layout,46.57,48.56,4.0,63,Rajajinagar
8960145829bffff,13.009689700767762,77.52654664607132,Malleshwar Layout,46.55,49.82,7.0,48,Rajajinagar
8960145b557ffff,12.975350343562363,77.57289433214187,Subash Nagar,46.41,48.39,4.0,57,Upparpet
8961892097bffff,12.941750640702113,77.69815523459606,SLS Serenity Apartment,46.39,49.14,6.0,49,HAL Old Airport
8960145b50bffff,12.974291599051092,77.56986832740168,Cottonpet Circle,46.34,48.13,4.0,70,Chamarajpet
8961892ea47ffff,13.022165250482654,77.63869264171262,Jahnavi Layout,46.29,49.61,7.0,46,Banaswadi
8961892ecb3ffff,12.96867804802574,77.64741906727654,Indian Airlines Staff Quarters,46.24,48.6,5.0,54,Jeevanbheemanagar
89618925a27ffff,12.96244767729337,77.59554354363316,Bheemanna Garden,46.22,50.96,10.0,32,Ashok Nagar
8961892c9b7ffff,13.02770165044747,77.57798385735394,MET Layout,46.2,48.89,6.0,53,Kodigehalli
8960145b34fffff,13.018140695269809,77.55917026844502,Samvidhana Circle,46.14,48.24,5.0,61,Yeshwanthpura
8960145a32bffff,12.959496121425227,77.51909953910872,Nagarabavi Circle,46.03,48.56,5.0,51,Byatarayanapura
89618924223ffff,12.911017324870064,77.62717586398105,Krimson Square,45.92,48.38,5.0,57,HSR Layout
896014593b3ffff,13.05135625940364,77.52663680095021,Prasad Enclave,45.87,52.0,13.0,25,Jalahalli
8961892e48fffff,12.972721359002872,77.71013544825783,Prestige Technostar,45.86,49.76,9.0,37,Mahadevapura
8960145b403ffff,12.9784984385692,77.59039730205839,Shanthaveri Gopalagowda Circle,45.84,48.94,7.0,40,Cubbon Park
8960145b107ffff,12.985043788967136,77.54959404904909,Sri Mahaganapathi Nagar,45.79,48.5,6.0,47,Magadi Road
8961892c997ffff,13.027675976835534,77.58640903709531,Laxmaiah Block,45.76,47.75,4.0,64,R.T. Nagar
89618925b23ffff,12.956097152047933,77.57738503936817,Basappa Circle,45.38,48.45,7.0,45,City Market
8961892528fffff,12.95791023212782,77.66771114053958,HAL Circle,45.28,51.92,15.0,21,HAL Old Airport
896189276c3ffff,12.895666163093255,77.7196544962444,Kodathi Gate,45.25,47.28,4.0,68,Whitefield
8960145a273ffff,12.969025300354282,77.54631958665436,Telecom Layout,45.23,49.43,9.0,36,Vijayanagara
89601459557ffff,13.027801600831634,77.54429111166478,RNS Shanthi Nivas,45.22,47.67,5.0,51,Yeshwanthpura
8961892ebb7ffff,12.997669153099467,77.61118414482152,Pulikeshi Nagar,45.09,48.62,8.0,40,Pulikeshinagar(F.Town)
89618925b3bffff,12.957155574499396,77.58041114722704,NKP Layout,45.01,48.45,8.0,37,City Market
8960145b433ffff,12.976381048128616,77.58434404243778,Maharani College Junction,45.0,46.76,4.0,63,Upparpet
8960145a687ffff,12.940105753034862,77.56568679444288,Dhondusa Layout,44.89,47.36,6.0,50,Basavanagudi
8961892cb43ffff,13.068271342496192,77.59190673344236,L&T Tech Park,44.89,49.19,10.0,30,Kodigehalli
8960145a21bffff,12.964735354290436,77.55105996979596,Sri Kodanda Rama Swamy Circle,44.8,46.53,4.0,69,Magadi Road
8961892735bffff,12.91187364430502,77.6807770418111,Jain Heights,44.72,46.66,4.0,66,Bellandur
89618925a33ffff,12.961359970272925,77.60094155852454,Nanjappa Circle,44.63,47.59,7.0,43,Ashok Nagar
8961892734bffff,12.914022272926193,77.67840469119875,Kaikondrahalli,44.62,47.43,6.0,48,Bellandur
8960145b41bffff,12.979557132736556,77.59342411757864,Police Thimmaiah Circle,44.6,47.28,6.0,40,Cubbon Park
89618925373ffff,12.961209426228725,77.64307720300786,Carlton Towers,44.42,46.24,4.0,67,Jeevanbheemanagar
8960145a68fffff,12.943309775662664,77.56634193284613,Dhondusa Layout,44.33,46.31,4.0,59,Basavanagudi
8961892588bffff,12.936751196653573,77.60714699213088,Chikka Lakshmaiah Layout,44.33,47.05,6.0,53,Mico Layout
89601459053ffff,13.051286783073248,77.5519020737856,Dr K Shivaramakarantha Circle,44.31,47.45,7.0,44,Jalahalli
8960145b07bffff,13.00206906324427,77.57274017570036,Acharya Sri Ramanuja Circle,44.26,46.12,4.0,61,Malleshwaram
896014598cbffff,13.049302632562158,77.49533070855107,Nagasandra,44.26,46.37,5.0,64,Chikkabanavara
8960145b6afffff,12.995606739260625,77.58827760248366,Kumar Park,44.23,48.34,9.0,32,High ground
8960145b087ffff,12.984962633116188,77.57486041194295,VV Giri Colony,44.14,46.0,4.0,64,Sheshadripuram
896014581cfffff,12.988401646848951,77.49973691766836,Hanumantharayan Palya,43.98,48.43,10.0,30,Kamakshipalya
89618924ac3ffff,12.91117718875421,77.58505459033769,Manjunath Colony,43.97,47.0,7.0,45,J.P. Nagar
8961892da23ffff,13.120533557197918,77.63072498473119,Niranthara Layout,43.88,48.03,9.0,33,Yelahanka
8960145ae4bffff,12.959522855962454,77.51068260520356,Sri Gurukrupa Layout,43.83,45.96,5.0,63,Jnanabharathi
89601459e87ffff,13.044995209010441,77.50848857222482,Hesaragatta Cross Junction,43.79,45.83,5.0,60,Chikkabanavara
8961892e057ffff,12.997375067887734,77.69549491120685,VR Mall,43.77,47.7,9.0,33,Mahadevapura
89601458597ffff,12.960581702779866,77.5137062428752,BDA Layout,43.69,45.72,5.0,64,Jnanabharathi
8960145b337ffff,13.005351237878584,77.54812795923264,Bovipalya,43.35,46.82,8.0,39,Rajajinagar
8961892090bffff,12.93639595139664,77.69987067135932,High Cliff,43.32,47.7,10.0,27,HAL Old Airport
8960145a147ffff,12.940248816365301,77.52359065345205,Dr Ambedkar Nagar,43.18,47.88,11.0,30,Byatarayanapura
8961892e927ffff,12.98487901359827,77.60013394737257,Balappa Garden,43.16,45.63,6.0,50,Shivajinagar
89618920907ffff,12.93213246534019,77.69618286201641,Prestige Sunnyside Oak,43.14,48.7,13.0,23,HAL Old Airport
896189259c7ffff,12.932549820853893,77.58661670317291,Geetha Colony,42.95,46.07,7.0,48,Jayanagara
8960145950bffff,13.026741889074469,77.54126566494294,Cardinal One,42.87,47.34,10.0,28,Yeshwanthpura
896014594b7ffff,13.020284990712538,77.55679949061893,Yeshwanthapura Circle,42.85,46.77,9.0,32,Yeshwanthpura
8961892ed4fffff,12.980500166918517,77.63015839056763,Kolimi Heights,42.83,48.22,13.0,22,Halasur
8960145b483ffff,12.971002514823697,77.59448385371343,Siddalingaiah Circle,42.83,45.87,7.0,38,Cubbon Park
8960145b287ffff,13.007391517695904,77.57944857779691,Bashyam Circle,42.8,45.64,7.0,41,Sadashivanagar
89618925bc7ffff,12.954980450776736,77.59120555114865,Wilson Garden,42.77,44.32,4.0,70,Wilson Garden
8961892e93bffff,12.986996487858796,77.60618855697619,Chandni Chowk,42.69,45.09,6.0,50,Shivajinagar
896189209a3ffff,12.925720379335319,77.69486803946674,Mayfair Anthem,42.69,46.26,8.0,35,Bellandur
8961892edd3ffff,12.968708491598832,77.63898973371475,Kittur Rani Chennamma Circle,42.58,45.35,7.0,44,Jeevanbheemanagar
896189254a3ffff,12.918319273844617,77.67366007972026,Divyasree Elan Homes,42.58,45.23,6.0,49,Bellandur
8961892ed0fffff,12.97303183103914,77.62581761828369,Ranka Court,42.55,44.76,5.0,59,Halasur
8960145940fffff,13.033100148500397,77.55942020505074,Mattikere Layout,42.54,50.66,19.0,14,Yeshwanthpura
896189240cbffff,12.89171996897641,77.6400915192258,Krishna Reddy Industrial Area,42.42,46.59,10.0,36,HSR Layout
896189240cfffff,12.890662886425304,77.6370638198439,Ozone Manay Tech Park,42.37,44.83,6.0,59,Hulimavu
8960145a0afffff,12.935930448143269,77.53674766051421,Veerannana Guda,42.31,46.59,10.0,35,Banashankari
8961892cb03ffff,13.060802871917545,77.5875675162762,Block D,42.31,45.38,7.0,48,Kodigehalli
8961892c9cfffff,13.040492931046483,77.58903192006632,Hebbal,42.19,44.49,5.0,54,Kodigehalli
89618924ccbffff,12.876920765226062,77.59771497671579,Royal Meenakshi Mall,42.17,48.74,16.0,17,Hulimavu
89618924a63ffff,12.918705298139068,77.57254735078503,Banashankari Bus Stand Junction,42.17,44.92,7.0,51,Banashankari
89618925b6bffff,12.9667682838388,77.58237751173624,Maldarpet,42.11,45.37,8.0,45,Halasuru Gate
89618925d9bffff,12.912171654607906,77.60492729734868,MICO Layout,42.1,47.64,13.0,27,Mico Layout
89618924a47ffff,12.917616804130882,77.57794328487263,Sangam Circle,42.07,44.72,6.0,43,Jayanagara
896189240c3ffff,12.888514741648658,77.63943518039474,Gangotri SLV Meadows,41.97,44.07,5.0,65,Hulimavu
89618920957ffff,12.937453384280582,77.70290116507779,Subbanna Apartment,41.93,44.76,7.0,41,HAL Old Airport
89618925863ffff,12.948541857617831,77.59831850263481,Narayanpura,41.93,45.02,7.0,39,Wilson Garden
89618924a07ffff,12.91015060802967,77.57360720829021,SNN Raj Spiritua,41.83,44.99,8.0,42,J.P. Nagar
8960145b693ffff,12.991288020860356,77.60144565755562,Nayak Circle,41.76,45.87,10.0,30,Shivajinagar
8961892e6cbffff,13.003694181305685,77.72211967219776,Aryav Greenfields,41.76,45.91,10.0,33,K.R. Pura
8961892cd3bffff,13.024445673718256,77.59417918940602,P&T Colony,41.75,46.24,11.0,29,R.T. Nagar
8961892540bffff,12.928993897263977,77.67866067108064,Citilights Libery Apartment,41.73,44.92,8.0,40,Bellandur
89601459477ffff,13.035244198749306,77.55704930714344,Nada Prabhu Kempegowda Circle,41.7,45.76,10.0,32,Yeshwanthpura
