h3,slope,base,pct_per_month,area,lat,lon,CIS,police_station,n_parking,trend
89618920907ffff,-3.1999999999999984,37.5,-8.5,Prestige Sunnyside Oak,12.93213246534019,77.69618286201641,43.14,HAL Old Airport,170,Improving
8960145b28fffff,-0.35714285714285743,4.333333333333333,-8.2,Palace Orchard Apartment,13.01059566763275,77.58010410393561,16.09,Sadashivanagar,17,Improving
89601459477ffff,-1.8,22.0,-8.2,Nada Prabhu Kempegowda Circle,13.035244198749306,77.55704930714344,41.7,Yeshwanthpura,158,Improving
89601458493ffff,-10.599999999999982,130.0,-8.2,Police Quarters,12.96905246033686,77.5378998091042,64.25,Vijayanagara,734,Improving
89618924823ffff,-4.500000000000005,55.75,-8.1,Gopalan Jewels,12.888810734815376,77.56362631625919,50.93,Thalagattapura,286,Improving
8960145908fffff,-0.09999999999999969,1.25,-8.0,Renaissance Reserva,13.040615939602745,77.54691100029375,8.88,Jalahalli,6,Improving
89618921dc7ffff,-0.09999999999999969,1.25,-8.0,HBK Layout,12.9693489663069,77.75166560780691,12.57,Whitefield,9,Improving
89618924a4fffff,-0.09999999999999969,1.25,-8.0,Jayanagar,12.920821044130326,77.57859859329918,6.84,Jayanagara,6,Improving
8960145b0a7ffff,-0.09999999999999969,1.25,-8.0,Bengaluru Central City Corporation,12.984989958706299,77.5664374936953,10.9,Sheshadripuram,10,Improving
8961892ce0bffff,-0.19999999999999937,2.5,-8.0,R & S Riviera Apartment,13.05641350668819,77.62602501381292,11.87,Hennuru,10,Improving
8961892f477ffff,-0.5000000000000001,6.25,-8.0,Avalahalli South Taluka,13.03466908564093,77.73410790738059,27.56,K.R. Pura,58,Improving
8961892cb67ffff,-0.9285714285714279,11.666666666666666,-8.0,Sri Ammembal Subbarao Pai Nagara,13.067235158203069,77.58045260804793,20.52,Kodigehalli,35,Improving
8960145829bffff,-2.799999999999994,36.0,-7.8,Malleshwar Layout,13.009689700767762,77.52654664607132,46.55,Rajajinagar,182,Stable
89618924043ffff,-1.5000000000000016,19.25,-7.8,Narasimha Reddy Layout,12.896016094794405,77.63534875308838,33.66,HSR Layout,99,Stable
89618926393ffff,-1.8000000000000023,23.5,-7.7,Genesis Eco Sphere,12.841420693958934,77.6494705455385,37.47,Electronic City,124,Stable
8961892e94fffff,-13.399999999999975,176.0,-7.6,Silver Enclave,12.995523330260134,77.61355582015858,62.5,Pulikeshinagar(F.Town),871,Stable
8961892eca7ffff,-9.800000000000008,129.0,-7.6,Indiranagar,12.9697667624083,77.64201827171635,61.67,Jeevanbheemanagar,618,Stable
896189253abffff,-0.4999999999999998,6.75,-7.4,Maruthi Infotech Centre,12.95159387466088,77.64110763904789,20.85,Jeevanbheemanagar,28,Stable
89618925b57ffff,-1.0000000000000004,13.5,-7.4,Purva Orient Grand,12.96033083811368,77.58949021368554,30.14,Halasuru Gate,61,Stable
8961892e937ffff,-45.0,615.0,-7.3,Shivaji Nagar,12.982733210890897,77.60250530686746,83.02,Shivajinagar,3079,Stable
89601696683ffff,-6.500000000000021,90.25,-7.2,Raitarasanthe,13.09817031930295,77.60083855243236,48.8,Yelahanka,371,Stable
8960145b627ffff,-0.5999999999999952,8.5,-7.1,MD Nanjundaswamy Circle,12.999897228289537,77.58353527587553,26.42,Sadashivanagar,44,Stable
89618920963ffff,-24.900000000000006,352.75,-7.1,Kadubisanahalli Junction,12.94069311529191,77.69512487563676,75.99,HAL Old Airport,1509,Stable
89618925b2bffff,-20.400000000000013,285.5,-7.1,Kalasipalyam,12.959301336693967,77.57804041970552,73.1,City Market,1425,Stable
89618925a6fffff,-0.7999999999999986,11.5,-7.0,Rotary Circle,12.973119626193132,77.60053776744198,29.45,Cubbon Park,59,Stable
8960145b10bffff,-5.599999999999995,80.0,-7.0,KEB Quarters,12.989306573982473,77.5532744027143,53.84,Rajajinagar,458,Stable
8961892092fffff,-0.8999999999999984,13.25,-6.8,Prestige Silver Crest,12.93537213343452,77.6884072200392,30.44,HAL Old Airport,64,Stable
89618924217ffff,-0.4999999999999985,7.75,-6.5,Adarsh Esplanade Apartment Manjunatha Layout,12.90777939783964,77.63494620460482,23.65,HSR Layout,39,Stable
896189254a3ffff,-1.8000000000000036,27.5,-6.5,Divyasree Elan Homes,12.918319273844617,77.67366007972026,42.58,Bellandur,138,Stable
89618925b33ffff,-1.4000000000000004,22.5,-6.2,Minerva Circle,12.953951350363454,77.57975572931944,36.85,City Market,106,Stable
896014590d3ffff,-0.14285714285714277,2.3333333333333335,-6.1,Dr GP Rajarathnam Circle,13.043795616831037,77.5559887571566,7.63,Jalahalli,7,Stable
8960145b547ffff,-16.199999999999992,266.0,-6.1,Majestic Circle,12.97749564390411,77.5705236128301,70.73,Chamarajpet,1350,Stable
89618925a7bffff,-3.999999999999995,66.0,-6.1,Brigade Road Junction,12.972032127409175,77.60593625462373,53.9,Ashok Nagar,334,Stable
8960145a427ffff,-0.14285714285714277,2.3333333333333335,-6.1,Bengaluru,12.925203195422025,77.5485966272477,15.76,Banashankari,15,Stable
8960145a35bffff,-3.4,56.5,-6.0,Nethravathi Government Quarters,12.964790114814127,77.53422054791118,49.77,Vijayanagara,310,Stable
8960145b25bffff,-4.899999999999989,81.75,-6.0,HGH Layout,13.024471752507864,77.58575336254034,56.47,R.T. Nagar,407,Stable
8961892c5abffff,-0.3000000000000002,5.25,-5.7,Peddanna Reddy Layout,13.018903862127571,77.65489808117819,19.33,Banaswadi,28,Stable
8961892ec63ffff,-0.19999999999999993,3.5,-5.7,Aveda Meta,12.985792665350184,77.64530124516152,18.74,Banaswadi,21,Stable
8960145a283ffff,-0.3571428571428568,6.333333333333333,-5.6,PMM Compound,12.956182662498325,77.55212032556005,19.39,Chamarajpet,23,Stable
89618924a5bffff,-1.000000000000001,18.0,-5.6,Jayanagar,12.91973245659429,77.58399491053271,35.05,Jayanagara,98,Stable
8961892e0cfffff,-7.400000000000008,132.0,-5.6,Phoenix Marketcity,12.995227461434123,77.69786823764227,62.04,Mahadevapura,626,Stable
89618925b2fffff,-8.09999999999999,144.75,-5.6,Bangalore Medical College & Research Institute,12.958242867967453,77.57501437964191,61.16,City Market,630,Stable
8961892604bffff,-0.07142857142857093,1.3333333333333333,-5.4,Electronic City,12.846701965664462,77.66461017839691,4.32,Electronic City,4,Stable
896189253a3ffff,-0.07142857142857093,1.3333333333333333,-5.4,Embassy Golf Links Business Park,12.948388703037995,77.64045115469686,5.29,Ashok Nagar,4,Stable
8960145964bffff,-0.2857142857142837,5.333333333333333,-5.4,Sri Chigaru Marappa Circle,13.06405481729319,77.57137140712203,16.18,Kodigehalli,17,Stable
8961892589bffff,-0.49999999999999883,9.25,-5.4,Krishna Nagar Industrial Layout,12.934604445456225,77.60951811930282,29.14,Mico Layout,53,Stable
8960169046bffff,-0.14285714285714185,2.6666666666666665,-5.4,Kempegowda International Airport Devanahalli,13.198365972233688,77.70859447000518,9.7,Devanahalli Airport,8,Stable
8960145b087ffff,-2.099999999999996,39.75,-5.3,VV Giri Colony,12.984962633116188,77.57486041194295,44.14,Sheshadripuram,196,Stable
8960145b18fffff,-2.999999999999994,57.0,-5.3,Sri SV Chenna Krishnaiah Circle,12.980754238915388,77.55433480803576,52.15,Magadi Road,295,Stable
8960145b583ffff,-5.999999999999993,116.5,-5.2,Chanda Nagar,12.963592603741283,77.57329905534101,58.08,City Market,548,Stable
8961892ec27ffff,-2.6000000000000023,50.5,-5.1,Indiranagar,12.977265471175555,77.63793071171104,47.04,Jeevanbheemanagar,217,Stable
896014586c7ffff,-4.999999999999991,98.5,-5.1,Shankarmata Circle,13.000028978304872,77.5414225083323,57.07,Vijayanagara,445,Stable
89618920bc3ffff,-0.4999999999999966,9.75,-5.1,Maangalya Suryodaya,12.95559950785374,77.71225111590515,23.6,HAL Old Airport,39,Stable
89618925b67ffff,-11.10000000000001,217.75,-5.1,City Market Circle,12.962505527498655,77.57869581850632,69.6,City Market,995,Stable
89618925b03ffff,-4.399999999999991,86.5,-5.1,Dr Sri Shantaveera Swami Circle,12.956068102101627,77.58580820442012,57.64,Wilson Garden,448,Stable
8960145b3b7ffff,-13.600000000000026,267.5,-5.1,Navarang Circle,12.997858688504897,77.55221395118276,73.96,Malleshwaram,1429,Stable
8961892e387ffff,-21.400000000000027,428.0,-5.0,Venkatappa Colony,12.999583246892685,77.67625343565611,75.02,Banaswadi,1837,Stable
8961892ea37ffff,-0.3571428571428578,7.333333333333333,-4.9,Sait Palya,13.012578166186834,77.62829339826756,14.48,Banaswadi,22,Stable
8960145b093ffff,-0.4999999999999991,10.333333333333334,-4.8,Padmashree RMP Aaradhya Circle,12.983876200071004,77.58025763876273,28.17,High ground,56,Stable
8961892e47bffff,-0.30000000000000054,6.25,-4.8,ESI Road Junction,12.986636178476815,77.70736184200719,23.78,Mahadevapura,30,Stable
89618924473ffff,-0.5999999999999999,13.0,-4.6,Zed Enclave,12.878864456815426,77.64589300922249,27.61,Hulimavu,63,Stable
8960145b073ffff,-12.099999999999989,275.25,-4.4,RR Palace,12.998865016133278,77.5720847986004,75.17,Malleshwaram,1410,Stable
8960145b0a3ffff,-0.07142857142857151,1.6666666666666667,-4.3,Nagendrappa Garden,12.986048887032434,77.56946347485581,9.12,Sheshadripuram,7,Stable
89618927343ffff,-0.07142857142857151,1.6666666666666667,-4.3,Chowdappa Layout,12.910816479191432,77.67774762475864,5.33,Bellandur,5,Stable
89618924e6bffff,-0.3000000000000003,7.25,-4.1,Narasimhaiah Garden,12.906883683936961,77.58979561162617,24.78,J.P. Nagar,46,Stable
8960145b08bffff,-0.5000000000000012,12.25,-4.1,Tele Communication Employees Cooperative Society Layout,12.989225667937832,77.5785421615785,32.37,Sheshadripuram,65,Stable
89601458473ffff,-0.3000000000000003,7.25,-4.1,Soundarya Kamakshi,12.984037406185003,77.52972920115816,29.88,Kamakshipalya,63,Stable
8961892cdb7ffff,-0.14285714285714213,3.6666666666666665,-3.9,Hankappa Block,13.012687507798017,77.59458326156917,12.77,R.T. Nagar,12,Stable
89618927217ffff,-0.1999999999999994,5.5,-3.6,Doddakannelli Circle,12.907541296357618,77.69395388191874,18.47,Bellandur,26,Stable
89618925c17ffff,-0.5999999999999972,16.5,-3.6,Madiwala Junction,12.922811723756109,77.6183468918357,30.74,Madiwala,71,Stable
896189242b3ffff,-0.09999999999999994,2.75,-3.6,Garvebavipalya Junction,12.901369145863498,77.63363365977554,18.23,HSR Layout,20,Stable
89601458443ffff,-0.6000000000000003,18.0,-3.3,Papajan Garden,12.98615564359418,77.53577851325464,35.92,Kamakshipalya,91,Stable
89618920bdbffff,-2.0999999999999877,65.75,-3.2,Arvind Avenue,12.95665716463066,77.71528225991652,49.15,HAL Old Airport,270,Stable
896014583cbffff,-0.20000000000000007,6.5,-3.1,M Ramaiah Layout,13.01188199240873,77.50733968415042,23.93,Peenya,37,Stable
89601459853ffff,-0.10000000000000003,3.25,-3.1,Manjunathanagara New Extension,13.051445053137215,77.49296095383795,17.63,Chikkabanavara,21,Stable
89618925457ffff,-0.19999999999999793,6.5,-3.1,Sterling Ascentia,12.930051336054927,77.68169030079558,20.52,HAL Old Airport,29,Stable
8961892092bffff,-7.399999999999993,245.0,-3.0,Rajiv Nagar,12.936429615180558,77.69143727612253,67.64,HAL Old Airport,1162,Stable
896016960dbffff,-0.3999999999999974,13.5,-3.0,East Colony,13.099276211888787,77.58701015321536,28.51,Yelahanka,61,Stable
89618925957ffff,-3.10000000000001,106.75,-2.9,Madhavan Circle,12.937900440658,77.58490149940478,59.27,Wilson Garden,544,Stable
8960145a203ffff,-0.09999999999999998,3.75,-2.7,Hoshalli,12.963676651272364,77.54803488836966,14.3,Magadi Road,15,Stable
896189253cbffff,-0.19999999999999937,8.5,-2.4,Thimma Reddy Layout,12.959031215006524,77.65387890369848,26.77,Jeevanbheemanagar,45,Stable
8960145b50bffff,-1.0000000000000029,42.0,-2.4,Cottonpet Circle,12.974291599051092,77.56986832740168,46.34,Chamarajpet,208,Stable
8961892422fffff,-1.200000000000002,49.0,-2.4,Krimson Square,12.913164839283809,77.62480457111374,48.95,HSR Layout,230,Stable
896189242afffff,-3.5999999999999948,148.5,-2.4,BKL Colony,12.9056646806173,77.62889099881725,64.29,HSR Layout,724,Stable
89618925b63ffff,-5.7000000000000215,255.25,-2.2,Potters Colony,12.963564041258365,77.58172203843483,73.1,Halasuru Gate,1329,Stable
8960145b637ffff,-0.20000000000000026,9.0,-2.2,RV Layout,12.997752026732709,77.5859064240758,27.45,High ground,44,Stable
8960145b1a7ffff,-2.3999999999999884,113.0,-2.1,Sindhya Sunshine Apartment,12.977577442578212,77.5452590949821,57.09,Vijayanagara,508,Stable
89618920aa3ffff,-0.09999999999999931,4.75,-2.1,Thubarahalli,12.955566075157025,77.72068699426808,21.0,Whitefield,32,Stable
8960145b34fffff,-0.7999999999999974,41.0,-2.0,Samvidhana Circle,13.018140695269809,77.55917026844502,46.14,Yeshwanthpura,216,Stable
8960145868bffff,-0.7000000000000017,36.75,-1.9,Bhimajyothi LIC Colony,12.996825415119288,77.54076769239114,40.84,Vijayanagara,148,Stable
89618925ebbffff,-0.40000000000000047,21.0,-1.9,KR Garden,12.942040982607901,77.62228339288163,35.09,Adugodi,106,Stable
8961892cb13ffff,-0.4999999999999976,25.75,-1.9,Esteem Gardenia,13.058658604152345,77.58993921279227,37.99,Kodigehalli,125,Stable
89618925b4fffff,-0.1999999999999979,10.5,-1.9,Halsuru Gate Police Station Junction,12.965681066851763,77.58777484974436,31.27,Halasuru Gate,66,Stable
89618925b3bffff,-0.7000000000000015,39.75,-1.8,NKP Layout,12.957155574499396,77.58041114722704,45.01,City Market,196,Stable
89618925433ffff,-0.1999999999999967,11.5,-1.7,Bellandur,12.923673328571676,77.67194479121909,32.5,Bellandur,78,Stable
89601458627ffff,-0.2999999999999982,17.25,-1.7,Kempegowda Layout,13.000079761955622,77.52458298570933,36.42,Rajajinagar,86,Stable
89618920b23ffff,-0.09999999999999883,5.75,-1.7,Sanjay Nagar,12.955665549865616,77.69538173748643,21.25,HAL Old Airport,25,Stable
8961892e3b7ffff,-2.299999999999999,132.25,-1.7,Tin Factory Junction,12.997466177905894,77.67019333903689,67.34,Mahadevapura,694,Stable
8961892ec1bffff,-0.39999999999999897,23.5,-1.7,Sir CV Raman Circle,12.979352185721782,77.65241809757482,31.29,Banaswadi,94,Stable
89618925a4fffff,-1.0999999999999952,69.25,-1.6,ACR Towers,12.973090635017432,77.60896358860293,51.23,Ashok Nagar,326,Stable
8960145b16bffff,-6.400000000000003,401.0,-1.6,Manjunatha Nagar,12.996799481813879,77.54918850116988,77.66,Vijayanagara,1891,Stable
8961892097bffff,-0.6999999999999947,45.25,-1.5,SLS Serenity Apartment,12.941750640702113,77.69815523459606,46.39,HAL Old Airport,196,Stable
89618927327ffff,-0.10000000000000013,6.75,-1.5,Madduramma Junction,12.9023250830673,77.66194562363812,22.62,Bellandur,30,Stable
8960145a3b3ffff,-0.09999999999999847,6.75,-1.5,Sri Rajkumar Circle,12.94665555710841,77.5248994523543,22.49,Byatarayanapura,27,Stable
89618925893ffff,-0.4999999999999991,42.75,-1.2,Prestige Lexington Towers,12.931399742044785,77.6088622321862,50.91,Mico Layout,254,Stable
8961892e907ffff,-0.6999999999999985,80.25,-0.9,Quadrant Square,12.984850592590833,77.60856005190705,57.87,Shivajinagar,524,Stable
8961892428fffff,-0.09999999999999852,11.75,-0.9,Patel Channappa Circle,12.905631580680604,77.637317655231,28.65,HSR Layout,60,Stable
8961892e9abffff,-3.09999999999985,1201.25,-0.3,Tasker Town,12.981645967305287,77.60790407487231,94.28,Shivajinagar,6667,Stable
8960145950bffff,-0.10000000000000031,32.75,-0.3,Cardinal One,13.026741889074469,77.54126566494294,42.87,Yeshwanthpura,186,Stable
89618926bcfffff,4.07711101981292e-16,1.6666666666666667,0.0,Dawoodi Bohra Colony,12.85343203049031,77.59010090471874,7.13,Hulimavu,6,Stable
8961892e2b3ffff,-8.214889951798643e-17,1.0,-0.0,Devasandra Junction,13.005934429471646,77.69443668996581,6.13,K.R. Pura,4,Stable
89618925e07ffff,-2.2509407688337802e-17,1.0,-0.0,Dr Ambedkar Nagar,12.94739273847927,77.62056806812234,3.54,Adugodi,3,Stable
89618925dd3ffff,2.1307544503296155e-16,2.0,0.0,BTM Circle,12.916433958136297,77.60860983795502,7.75,Mico Layout,6,Stable
8961892425bffff,-3.556255077021552e-17,1.0,-0.0,Mantri Sarovar,12.919509812329073,77.64297119670816,4.63,HSR Layout,3,Stable
89618924267ffff,5.039953107061443e-16,5.0,0.0,Ozone Chamber,12.917427354261658,77.62848822051748,16.64,Madiwala,20,Stable
8960145b153ffff,2.6579329110311513e-15,6.666666666666667,0.0,Prakash Nagar,12.99142471030218,77.55932558615133,35.77,Rajajinagar,114,Stable
8961892cb17ffff,5.293621236424372e-15,11.333333333333334,0.0,Sterling Park,13.057598676641847,77.5869117506109,24.63,Kodigehalli,36,Stable
8960145b6bbffff,3.3415551592862074e-16,3.0,0.0,Chavundaraya Circle,12.99452028852434,77.59367578302981,14.16,High ground,16,Stable
8960145b19bffff,9.406543779883682e-16,5.5,0.0,SSI Industrial Area,12.97966821965201,77.55973078640474,18.53,Magadi Road,25,Stable
896189256abffff,-2.0423860530018709e-16,1.3333333333333333,-0.0,Vista Lagos,12.94396522190231,77.67891667655384,4.98,HAL Old Airport,4,Stable
8961892568fffff,-2.2509407688337802e-17,1.0,-0.0,Purva Bellandur,12.942874698624607,77.68431912138497,4.43,HAL Old Airport,3,Stable
8961892721bffff,1.0813965140346581e-17,1.3333333333333333,0.0,Janatha Colony,12.911804413549659,77.69764127452407,4.57,Bellandur,4,Stable
8960145a683ffff,7.307786845289712e-17,2.0,0.0,Dhondusa Layout,12.94116399438934,77.56871230666584,15.3,Basavanagudi,17,Stable
89618921d27ffff,1.0813965140346581e-17,1.3333333333333333,0.0,Dr BR Ambedkar Circle,12.96941626426933,77.7347880656445,8.77,Whitefield,6,Stable
89618921967ffff,-4.2144592950315945e-16,2.0,-0.0,Maruthi Nagar,12.9919269610892,77.72251941031418,8.23,Mahadevapura,6,Stable
89618920e8bffff,1.0451657020645562e-15,8.0,0.0,KSRTC Travel House Junction,12.94369431508861,77.74639825363772,30.54,Whitefield,56,Stable
8960145a89bffff,5.769208098040985e-16,2.0,0.0,Gollarahatti,12.935011270194247,77.49164313653434,7.91,Jnanabharathi,6,Stable
8960145a47bffff,1.0813965140346581e-17,1.3333333333333333,0.0,Vinayaka Nagar,12.934785343952687,77.55898113367945,5.12,Banashankari,4,Stable
89618926057ffff,-2.1784641013270355e-16,4.0,-0.0,KSSIDC Complex,12.840290660505605,77.66329684039012,13.02,Electronic City,14,Stable
8960145a6afffff,-2.2509407688337802e-17,1.0,-0.0,Hanumanthanagar,12.943338802880735,77.55792096003799,3.39,Basavanagudi,3,Stable
8960145b5b3ffff,3.8172716275056703e-16,5.0,0.0,K.R Market,12.961475480579857,77.56724737030616,15.66,Chamarajpet,18,Stable
8960145a4d3ffff,8.985767264226737e-17,1.0,0.0,Karisandra,12.924055648994651,77.5708322513496,3.23,Banashankari,3,Stable
8960145b457ffff,8.129555825336368e-16,6.0,0.0,Prestige Minsk Square,12.982761536334019,77.5940798328729,24.12,Cubbon Park,38,Stable
8961892ed5bffff,3.6201385182926257e-16,6.0,0.0,Indiranagar,12.979412112614254,77.63555869791853,15.23,Jeevanbheemanagar,18,Stable
8960145864fffff,-2.0423860530018709e-16,1.3333333333333333,-0.0,Corporation Bank Officers Quarters,13.010724323415642,77.5379914997855,6.43,Rajajinagar,4,Stable
89601458467ffff,-8.214889951798643e-17,1.0,-0.0,Vinayaka Nagar,12.985122483196985,77.5243348654607,8.43,Kamakshipalya,6,Stable
89618924b77ffff,7.254183959597222e-16,6.5,0.0,VVR Supreme Residency,12.908096344959981,77.55071709839109,31.78,K.S. Layout,59,Stable
8961892c957ffff,8.985767264226737e-17,1.0,0.0,Hebbal,13.04263748404148,77.58666038128922,4.02,Kodigehalli,3,Stable
8961892460bffff,1.0813965140346581e-17,1.3333333333333333,0.0,Haralukunte Village,12.899153709639771,77.65286013368107,5.98,HSR Layout,5,Stable
89618925abbffff,8.985767264226737e-17,1.0,0.0,Sir Mirza Ismail Nagar,12.957067461825893,77.60568397748852,5.29,Ashok Nagar,4,Stable
89618925b1bffff,8.985767264226737e-17,1.0,0.0,Wilson Garden,12.957126477035548,77.58883462767642,6.37,Wilson Garden,4,Stable
8961892e28bffff,-2.2509407688337802e-17,1.0,-0.0,Police Quarters,13.011257501312778,77.70115644015996,4.6,K.R. Pura,4,Stable
89601690087ffff,-3.4611403802933817e-16,1.6666666666666667,-0.0,Bavapura,13.194120477800906,77.69646212073545,5.7,Devanahalli Airport,5,Stable
8961892ec2bffff,-7.006594632266946e-16,20.333333333333332,-0.0,Indiranagar,12.981529020296367,77.64161585133306,30.24,Jeevanbheemanagar,63,Stable
8961892aba3ffff,1.462198786420217e-17,2.5,0.0,Bridge Signature Tower,13.052759545881624,77.76034964074188,16.6,K.R. Pura,15,Stable
8961892ec07ffff,-8.428918590063189e-16,4.0,-0.0,BSNL Telecom Officer Quarters,12.977235466560723,77.64636017933398,10.75,Jeevanbheemanagar,13,Stable
8960145968bffff,1.153841619608197e-15,4.0,0.0,Whispering Meadows,13.049095062628734,77.5711208312293,11.99,Kodigehalli,14,Stable
8961892e9a7ffff,-2.0423860530018709e-16,1.3333333333333333,-0.0,MG Road Area,12.977382748575096,77.6042207940006,9.34,Cubbon Park,6,Stable
8961892e9a3ffff,0.10000000000004426,280.75,0.0,Tasker Town,12.97844134799895,77.60724811631391,74.91,Shivajinagar,1577,Stable
8961892c4b3ffff,3.215233786718791e-16,2.5,0.0,Kowdenahalli Extension,13.020964119425056,77.67782392562034,11.9,Banaswadi,10,Stable
89601459e73ffff,-4.937662873440086e-16,4.666666666666667,-0.0,Janapriya Heights Apartment,13.058889429055442,77.50571150009087,17.91,Chikkabanavara,20,Stable
8960145854fffff,1.0653772251648078e-16,1.0,0.0,Nagarbhavi BDA Shopping Complex,12.980885814523303,77.51223849760862,5.3,Jnanabharathi,3,Stable
8961892596fffff,1.0708575326588703e-15,11.0,0.0,Tagore Circle,12.943280475475802,77.57476370264091,29.37,Basavanagudi,62,Stable
8960145b477ffff,8.985767264226737e-17,1.0,0.0,Khanija Bhawan,12.982789587899358,77.58565515524269,8.45,High ground,9,Stable
8960145848bffff,-3.556255077021552e-17,1.0,-0.0,Gangadhara Layout,12.974400641014112,77.53618449751255,3.54,Vijayanagara,3,Stable
89601690193ffff,0.9999999999999646,577.0,0.2,Begur Chikkanahalli,13.185608135049264,77.68064176165208,80.33,Chikkajala,2548,Stable
8960145b5cbffff,4.399999999999922,1198.5,0.4,Kempegowda Extension,12.974263654955623,77.57829127810561,91.9,Upparpet,5992,Stable
8960145a69bffff,1.3000000000000111,205.75,0.6,Shopper Junction,12.942222235206764,77.57173794273496,68.78,Basavanagudi,1027,Stable
89618925b7bffff,4.1999999999999895,534.0,0.8,Shoukath Mohalla,12.964622554379812,77.58474838218396,81.62,Halasuru Gate,2653,Stable
8961892ee93ffff,0.10000000000000211,8.75,1.1,Sattva Kings Domain,12.99108514188053,77.66044719037534,22.68,Banaswadi,35,Stable
8960145b687ffff,0.1000000000000005,8.75,1.1,Chavundaraya Circle,12.99237478297548,77.5960470895886,25.83,High ground,44,Stable
8961892e44fffff,0.10000000000000091,8.25,1.2,Munikadirappa Layout,12.987694337138329,77.71039310887498,25.97,Mahadevapura,44,Stable
8961892541bffff,2.300000000000009,173.75,1.3,Citilights Liberty Apartment,12.926845510906242,77.68103314188804,61.32,Bellandur,781,Stable
8961892184bffff,0.19999999999999904,15.0,1.3,Wynn Gate,13.003566583720598,77.75587691535014,33.49,Mahadevapura,66,Stable
8961892ed67ffff,0.0999999999999999,7.75,1.3,Prestige Hermitage,12.97732465793632,77.62107416179524,25.27,Halasur,39,Stable
896189244d3ffff,0.1999999999999994,14.0,1.4,Naganathapura Junction,12.871326510100314,77.65840714507698,28.49,Electronic City,56,Stable
8960145b4dbffff,1.500000000000004,96.25,1.6,Prestige Central,12.979528676651015,77.60184944191849,59.47,Shivajinagar,494,Stable
89618924a3bffff,0.09999999999999984,5.75,1.7,Vivekanand Colony,12.912297007700309,77.57123697646674,16.63,K.S. Layout,25,Stable
8960145a68bffff,0.400000000000004,24.0,1.7,Shopper Junction,12.944368062751975,77.56936750109753,41.67,Basavanagudi,141,Stable
896014581cbffff,0.39999999999999736,24.0,1.7,Pattanagere Nagar,12.989461000438705,77.50276042730142,39.74,Kamakshipalya,114,Stable
89618920e93ffff,0.20000000000000207,11.5,1.7,Dr BR Ambedkar Circle,12.938337903550094,77.74811378700548,30.62,Whitefield,55,Stable
8961892e9bbffff,14.900000000000118,839.75,1.8,Sri Nagamma Devi Circle,12.979499946671595,77.61027556237418,88.53,Shivajinagar,4257,Stable
896014595c3ffff,0.09999999999999941,5.25,1.9,Vaishnavi Sapphire,13.023513704991181,77.5490323193048,20.1,Yeshwanthpura,24,Stable
8961892c997ffff,0.8999999999999984,46.25,1.9,Laxmaiah Block,13.027675976835534,77.58640903709531,45.76,R.T. Nagar,201,Stable
89618924e97ffff,0.20000000000000182,10.5,1.9,Syndicate Bank Colony,12.885477338405973,77.59665561521027,25.26,J.P. Nagar,43,Stable
896189209abffff,0.7000000000000047,37.75,1.9,Sandeep Square,12.928926419233223,77.69552544149163,41.08,Bellandur,161,Stable
8961892e9c3ffff,0.4000000000000024,21.5,1.9,Venkatachalam Circle,12.985880539373692,77.62001482567302,37.76,Pulikeshinagar(F.Town),105,Stable
8961892446bffff,0.2999999999999988,15.75,1.9,Ramaiah Reddy Layout,12.884218195910227,77.64417799156469,29.83,Hulimavu,68,Stable
89618925973ffff,0.3000000000000015,15.75,1.9,Cauvery Circle,12.938988470697542,77.57950481221539,37.02,Basavanagudi,122,Stable
89618920ba3ffff,1.399999999999997,72.5,1.9,Soulspace Paradigm,12.948162788264312,77.69947024215966,53.89,HAL Old Airport,366,Stable
8960145b1b7ffff,4.899999999999993,248.75,2.0,Sindhya Sunshine Apartment,12.975432677542601,77.54762931624687,68.14,Vijayanagara,1137,Stable
8960145a143ffff,0.21428571428571547,10.0,2.1,Apple Spire,12.941307293829814,77.52661458699727,24.06,Byatarayanapura,30,Stable
8960145b4d3ffff,0.10000000000000031,4.75,2.1,Anil Kumble Chowk,12.976324148411338,77.60119359544353,23.6,Cubbon Park,37,Stable
8961892e057ffff,0.7999999999999986,36.5,2.2,VR Mall,12.997375067887734,77.69549491120685,43.77,Mahadevapura,155,Stable
8961892c8d7ffff,0.14285714285714413,6.333333333333333,2.3,Govind Pura,13.042560917919294,77.61194199987042,18.16,Hebbala,20,Stable
8961892e4b7ffff,0.10000000000000013,4.25,2.4,Dr APJ Abdul Kalam Enclave,12.967399376214525,77.70341570895441,19.51,HAL Old Airport,20,Stable
8960145b0bbffff,0.5999999999999981,25.0,2.4,PNR Nagar,12.987107814687263,77.57248957989603,34.19,Sheshadripuram,107,Stable
8960145a693ffff,0.09999999999999953,4.25,2.4,Nattakallappa Circle,12.939018127396022,77.57108271073368,14.26,Basavanagudi,19,Stable
89618925b0bffff,1.7000000000000015,65.25,2.6,SGN Layout,12.95927241754358,77.58646373439501,51.62,Wilson Garden,310,Stable
8961892cbc7ffff,0.8000000000000024,31.0,2.6,Kodigehalli Gate Junction,13.059718530721847,77.59296679884314,38.74,Kodigehalli,127,Stable
8960145851bffff,0.10000000000000042,3.75,2.7,Bengaluru,12.972335462713133,77.51329952214343,18.16,Jnanabharathi,27,Stable
89618921d8fffff,0.09999999999999999,3.75,2.7,Sobha Rose Apartment,12.965084514984829,77.74797455597923,23.57,Whitefield,31,Stable
