n_zones,zone_frac,impact_cov,violation_cov
968,0.3820047355958958,0.9824331254409127,0.9665264956692188
969,0.3823993685872139,0.9824774235876845,0.9666035617953057
970,0.38279400157853194,0.9825215392110016,0.9666705758179899
971,0.38318863456985003,0.982565543971423,0.9667543433463452
972,0.3835832675611681,0.9826094678966341,0.9668146559667611
973,0.3839779005524862,0.9826533599327252,0.9669051248973848
974,0.38437253354380424,0.9826970018448539,0.9669788403223375
975,0.38476716653512233,0.9827405538539358,0.9670626078506928
976,0.3851617995264404,0.9827840907024427,0.9671564274824507
977,0.3855564325177585,0.9828275517631306,0.9672200908040007
978,0.38595106550907654,0.9828709838542901,0.967287104826685
979,0.38634569850039463,0.9829143309127409,0.9673876258607114
980,0.3867403314917127,0.9829576716971928,0.9674546398833956
981,0.3871349644830308,0.9830009669037416,0.9675317060094825
982,0.38752959747434884,0.9830441484992555,0.9676087721355694
983,0.38792423046566693,0.9830873242908851,0.9676891889627904
984,0.388318863456985,0.9831304947429411,0.9677662550888774
985,0.38871349644830305,0.9831735809813529,0.9678567240195011
986,0.38910812943962114,0.9832166462326861,0.9679237380421853
987,0.38950276243093923,0.9832591921524002,0.9679840506626012
988,0.3898973954222573,0.9833015195451231,0.9680845716966275
989,0.39029202841357535,0.9833438096794886,0.9681515857193118
990,0.39068666140489344,0.9833858803277172,0.9682219504431302
991,0.39108129439621153,0.9834278406989203,0.9682889644658145
992,0.3914759273875296,0.9834697189741802,0.9683492770862303
993,0.39187056037884765,0.9835110828705226,0.9684062390055119
994,0.39226519337016574,0.9835522179003614,0.9684833051315987
995,0.39265982636148383,0.9835933273723813,0.9685536698554172
996,0.3930544593528019,0.983634317498576,0.96862738528037
997,0.39344909234411996,0.9836752936083901,0.968707802107591
998,0.39384372533543804,0.9837161037754796,0.9687848682336779
999,0.39423835832675613,0.9837568011362473,0.9688552329574963
1000,0.39463299131807417,0.9837974820121413,0.9689255976813148
1001,0.39502762430939226,0.9838381430685765,0.969006014508536
1002,0.39542225730071034,0.9838787262213754,0.9690897820368912
1003,0.39581689029202843,0.9839192222145356,0.9691534453584413
1004,0.39621152328334647,0.9839596967674347,0.9692171086799913
1005,0.39660615627466456,0.9839998982894708,0.9692874734038097
1006,0.39700078926598265,0.9840399684071447,0.969354487426494
1007,0.39739542225730073,0.9840799529921794,0.9694114493457756
1008,0.39779005524861877,0.9841196736347654,0.9694751126673257
1009,0.39818468823993686,0.9841592621229062,0.9695488280922783
1010,0.39857932123125495,0.984198793655596,0.9696124914138283
1011,0.398973954222573,0.9842381656030905,0.9696694533331099
1012,0.39936858721389107,0.9842774960641926,0.9697264152523916
1013,0.39976322020520916,0.9843168188195569,0.9697934292750758
1014,0.40015785319652725,0.9843560834371362,0.9698637939988942
1015,0.4005524861878453,0.9843951921726849,0.9699375094238469
1016,0.40094711917916337,0.9844341982843129,0.970001172745397
1017,0.40134175217048146,0.9844731985294357,0.9700681867680813
1018,0.40173638516179955,0.9845121389713348,0.9701486035953023
1019,0.4021310181531176,0.9845510110666927,0.970222319020255
1020,0.40252565114443567,0.9845898459255509,0.9702859823418051
1021,0.40292028413575376,0.9846286662681191,0.9703731005712946
1022,0.40331491712707185,0.984667405781866,0.9704568680996498
1023,0.4037095501183899,0.9847059155871593,0.9705238821223341
1024,0.40410418310970797,0.9847443121934936,0.9705908961450184
1025,0.40449881610102606,0.9847826901558169,0.9706545594665684
1026,0.4048934490923441,0.9848210609492684,0.9707148720869841
1027,0.4052880820836622,0.9848593427357016,0.9707852368108026
1028,0.40568271507498027,0.9848976096793918,0.9708556015346211
1029,0.40607734806629836,0.9849356907550698,0.9709259662584396
1030,0.4064719810576164,0.9849737650493738,0.9709996816833922
1031,0.4068666140489345,0.9850117823185607,0.9710599943038081
1032,0.40726124704025257,0.9850495064056078,0.971153813935566
1033,0.40765588003157066,0.9850871895559244,0.9712208279582503
1034,0.4080505130228887,0.9851248497298944,0.971294543383203
1035,0.4084451460142068,0.9851624209109722,0.9713682588081556
1036,0.4088397790055249,0.985199924506419,0.9714319221297056
1037,0.40923441199684296,0.9852369799390132,0.9715022868535241
1038,0.409629044988161,0.9852740299049011,0.9715894050830136
1039,0.4100236779794791,0.9853108292074757,0.9716597698068321
1040,0.4104183109707972,0.9853473529472674,0.9717133810249795
1041,0.4108129439621152,0.9853838442046533,0.9717669922431269
1042,0.4112075769534333,0.9854203232366406,0.9718340062658111
1043,0.4116022099447514,0.985456763405432,0.9719177737941664
1044,0.4119968429360695,0.9854932030284004,0.9719780864145823
1045,0.4123914759273875,0.9855295446108655,0.9720283469315955
1046,0.4127861089187056,0.9855658537109251,0.9721087637588165
1047,0.4131807419100237,0.9856019903218199,0.9721657256780981
1048,0.4135753749013418,0.9856380364883341,0.9722394411030508
1049,0.4139700078926598,0.9856740564828477,0.9722762988155271
1050,0.4143646408839779,0.9857100593608369,0.972336611435943
1051,0.414759273875296,0.9857459655208564,0.9723969240563588
1052,0.4151539068666141,0.9857813991851211,0.9724672887801773
1053,0.4155485398579321,0.98581677012211,0.9725175492971905
1054,0.4159431728492502,0.9858520999767436,0.9725912647221431
1055,0.4163378058405683,0.9858873854360596,0.9726582787448274
1056,0.4167324388318863,0.9859226074323191,0.9727118899629748
1057,0.4171270718232044,0.9859578015037868,0.9727688518822564
1058,0.4175217048145225,0.9859929788952864,0.9728325152038064
1059,0.4179163378058406,0.9860281055022894,0.9728961785253565
1060,0.4183109707971586,0.9860631217783317,0.9729698939503091
1061,0.4187056037884767,0.9860979666174442,0.9730335572718591
1062,0.4191002367797948,0.9861326885117052,0.9730972205934092
1063,0.4194948697711129,0.9861674045218967,0.9731608839149593
1064,0.4198895027624309,0.9862020692165271,0.9732178458342409
1065,0.420284135753749,0.9862365381862818,0.9732915612591935
1066,0.4206787687450671,0.9862708883302994,0.973361925983012
1067,0.4210734017363852,0.9863052070257995,0.9734188879022936
1068,0.4214680347277032,0.9863394361787453,0.9734758498215752
1069,0.4218626677190213,0.986373598325278,0.9735428638442594
1070,0.4222573007103394,0.9864077586177922,0.9736031764646752
1071,0.42265193370165743,0.9864419130939851,0.9736735411884937
1072,0.4230465666929755,0.986476040244063,0.973740555211178
1073,0.4234411996842936,0.986510125169036,0.9738142706361306
1074,0.4238358326756117,0.9865441187127304,0.9738913367622175
1075,0.42423046566692973,0.9865780997587272,0.9739717535894385
1076,0.4246250986582478,0.9866116886427121,0.974042118313257
1077,0.4250197316495659,0.9866450392235075,0.9741024309336729
1078,0.425414364640884,0.9866782687245289,0.9741727956574914
1079,0.42580899763220204,0.9867112901750003,0.9742230561745046
1080,0.4262036306235201,0.9867442637596557,0.9742833687949204
1081,0.4265982636148382,0.9867771688815846,0.9743470321164703
1082,0.42699289660615625,0.9868100202369745,0.9744173968402888
1083,0.42738752959747434,0.9868427579251332,0.9744877615641073
1084,0.4277821625887924,0.9868754027428522,0.9745480741845232
1085,0.4281767955801105,0.986907918787856,0.9745983347015363
1086,0.42857142857142855,0.9869403833949679,0.9746586473219521
1087,0.42896606156274664,0.9869726105393791,0.9747189599423679
1088,0.4293606945540647,0.9870047334137847,0.9747859739650522
1089,0.4297553275453828,0.9870368224682738,0.9748429358843338
1090,0.43014996053670085,0.987068906701029,0.9749065992058839
1091,0.43054459352801894,0.9871009441422579,0.9749903667342391
1092,0.430939226519337,0.987132929522645,0.9750406272512523
1093,0.4313338595106551,0.9871648159638752,0.9750975891705339
1094,0.43172849250197315,0.9871963313134693,0.9751579017909497
1095,0.43212312549329124,0.9872277680526753,0.9752416693193051
1096,0.4325177584846093,0.9872590964299477,0.9752986312385866
1097,0.43291239147592736,0.9872903586392597,0.9753488917555999
1098,0.43330702446724545,0.9873214609876728,0.9754192564794183
1099,0.43370165745856354,0.9873525554997674,0.9754795690998341
1100,0.4340962904498816,0.9873836361737274,0.9755432324213842
1101,0.43449092344119966,0.9874146057002489,0.9756169478463368
1102,0.43488555643251775,0.9874455661049988,0.9756839618690211
1103,0.43528018942383584,0.9874765060135732,0.9757375730871685
1104,0.43567482241515393,0.9875072334794275,0.9757911843053159
1105,0.43606945540647196,0.9875377736152434,0.9758280420177923
1106,0.43646408839779005,0.9875681208441331,0.9758783025348055
1107,0.43685872138910814,0.9875984465070786,0.9759319137529529
1108,0.43725335438042623,0.9876287654955572,0.9759721221665634
1109,0.43764798737174426,0.9876590827041781,0.9760123305801739
1110,0.43804262036306235,0.987689319324791,0.9760726432005897
1111,0.43843725335438044,0.9877195419433349,0.9761363065221398
1112,0.4388318863456985,0.9877497418084705,0.9761832163380187
1113,0.43922651933701656,0.9877798525535813,0.9762301261538977
1114,0.43962115232833465,0.9878098543116729,0.9762937894754478
1115,0.44001578531965274,0.9878395225747553,0.9763574527969978
1116,0.4404104183109708,0.9878691077673963,0.9764177654174135
1117,0.44080505130228886,0.9878986617180066,0.9764747273366952
1118,0.44119968429360695,0.9879281547968239,0.9765283385548426
1119,0.44159431728492504,0.9879576105542472,0.9765920018763926
1120,0.4419889502762431,0.9879870509603967,0.97664561309454
1121,0.44238358326756116,0.9880164660777325,0.9767059257149558
1122,0.44277821625887925,0.9880457273333373,0.9767628876342375
1123,0.44317284925019734,0.9880748887818982,0.9768265509557875
1124,0.4435674822415154,0.9881039702606431,0.9768734607716665
1125,0.44396211523283347,0.9881330375640914,0.9769337733920823
1126,0.44435674822415155,0.9881617794501969,0.9769940860124982
1127,0.4447513812154696,0.9881905010162587,0.9770611000351823
1128,0.4451460142067877,0.9882192185034797,0.9771113605521955
1129,0.44554064719810577,0.9882478913459329,0.9771750238737456
1130,0.44593528018942385,0.9882765368230719,0.9772386871952956
1131,0.4463299131807419,0.9883051337884903,0.9773090519191141
1132,0.44672454617206,0.9883336212176752,0.9773526110338588
1133,0.44711917916337807,0.9883620784748469,0.9774263264588116
1134,0.44751381215469616,0.9883904985306476,0.9774899897803615
1135,0.4479084451460142,0.9884188778505825,0.9775335488951064
1136,0.4483030781373323,0.9884472296511767,0.9775905108143879
1137,0.44869771112865037,0.9884754088055598,0.9776441220325353
1138,0.44909234411996846,0.9885035196065562,0.9776876811472801
1139,0.4494869771112865,0.9885316271216612,0.9777546951699643
1140,0.4498816101026046,0.9885597106086852,0.9778116570892459
1141,0.45027624309392267,0.9885877815095716,0.9778585669051248
1142,0.4506708760852407,0.9886156578211424,0.977908827422138
1143,0.4510655090765588,0.9886435065152521,0.9779590879391513
1144,0.4514601420678769,0.9886712088550861,0.9780227512607013
1145,0.45185477505919497,0.9886988948579741,0.9780797131799829
1146,0.452249408050513,0.9887265648988526,0.9781299736969961
1147,0.4526440410418311,0.9887542137112183,0.9781835849151435
1148,0.4530386740331492,0.9887818213087507,0.9782472482366935
1149,0.45343330702446727,0.9888093243841312,0.9782941580525725
1150,0.4538279400157853,0.9888367341949604,0.9783511199718541
1151,0.4542225730071034,0.9888641245385945,0.9784047311900015
1152,0.4546172059984215,0.9888914658248967,0.9784683945115515
1153,0.45501183898973957,0.9889187271659173,0.9785186550285647
1154,0.4554064719810576,0.9889459292187944,0.978555512741041
1155,0.4558011049723757,0.9889730929642766,0.9786158253614569
1156,0.4561957379636938,0.9890002327558385,0.97866608587847
1157,0.4565903709550118,0.9890273690406566,0.978712995694349
1158,0.4569850039463299,0.9890544985238751,0.9787666069124964
1159,0.457379636937648,0.9890815734989471,0.9788302702340465
1160,0.4577742699289661,0.9891086165319273,0.9788771800499254
1161,0.4581689029202841,0.9891355441630856,0.9789140377624018
1162,0.4585635359116022,0.9891623909227308,0.9789575968771466
1163,0.4589581689029203,0.9891891363331631,0.9790011559918913
1164,0.4593528018942384,0.9892158041410325,0.9790614686123071
1165,0.4597474348855564,0.9892422406238853,0.9791117291293203
1166,0.4601420678768745,0.989268676769042,0.9791653403474677
1167,0.4605367008681926,0.9892949189931243,0.9791988473588098
1168,0.46093133385951063,0.9893210735592076,0.9792591599792256
1169,0.4613259668508287,0.9893471285803843,0.9793060697951046
1170,0.4617205998421468,0.9893729960502627,0.9793496289098493
1171,0.4621152328334649,0.9893988321244758,0.9793931880245942
1172,0.46250986582478293,0.9894246449578527,0.9794400978404731
1173,0.462904498816101,0.9894503384295127,0.9794937090586205
1174,0.4632991318074191,0.9894757038853517,0.9795372681733653
1175,0.4636937647987372,0.9895010490610794,0.9795774765869758
1176,0.46408839779005523,0.9895263733234776,0.9796344385062574
1177,0.4644830307813733,0.9895516348458867,0.979691400425539
1178,0.4648776637726914,0.9895768438101405,0.9797483623448207
1179,0.4652722967640095,0.9896018836413668,0.9798086749652365
1180,0.46566692975532753,0.9896267684271984,0.9798589354822497
1181,0.4660615627466456,0.9896516357704233,0.9799091959992628
1182,0.4664561957379637,0.9896764113916403,0.9799695086196787
1183,0.46685082872928174,0.9897011821182484,0.9800097170332892
1184,0.46724546172059983,0.9897259297808652,0.9800499254468997
1185,0.4676400947119179,0.9897505897113222,0.9800901338605104
1186,0.468034727703236,0.9897752361148596,0.9801236408718524
1187,0.46842936069455404,0.9897997981531352,0.9801873041934025
1188,0.46882399368587213,0.9898243443239781,0.9802208112047446
1189,0.4692186266771902,0.9898488145284345,0.9802643703194893
1190,0.4696132596685083,0.9898732847328908,0.9803079294342341
1191,0.47000789265982634,0.9898976980640434,0.9803581899512473
1192,0.47040252565114443,0.9899220732172451,0.9804017490659921
1193,0.4707971586424625,0.9899464352701697,0.9804587109852737
1194,0.4711917916337806,0.9899707858020047,0.9804989193988842
1195,0.47158642462509864,0.9899951348930023,0.9805458292147632
1196,0.47198105761641673,0.9900194561448272,0.9805826869272395
1197,0.4723756906077348,0.9900436468602598,0.9806195446397159
1198,0.47277032359905286,0.9900678355288557,0.9806698051567291
1199,0.47316495659037094,0.990092022095649,0.9807267670760107
1200,0.47355958958168903,0.9901161676471886,0.9807736768918897
1201,0.4739542225730071,0.9901402691472465,0.9808004825009633
1202,0.47434885556432516,0.9901643125794423,0.9808473923168423
1203,0.47474348855564324,0.9901882502983503,0.9808909514315871
1204,0.47513812154696133,0.9902121589063141,0.9809479133508686
1205,0.4755327545382794,0.9902360571789671,0.980984771063345
1206,0.47592738752959746,0.9902598460914908,0.981031680879224
1207,0.47632202052091555,0.990283596069624,0.9810651878905661
1208,0.47671665351223363,0.9903073315008422,0.9811087470053108
1209,0.4771112865035517,0.9903310629387897,0.9811489554189214
1210,0.47750591949486976,0.9903547795445884,0.9811925145336662
1211,0.47790055248618785,0.9903782736681562,0.9812427750506794
1212,0.47829518547750594,0.9904017495163981,0.9812896848665583
1213,0.47868981846882397,0.9904251543610252,0.9813365946824373
1214,0.47908445146014206,0.9904484175480377,0.9813868551994505
1215,0.47947908445146015,0.9904715349236188,0.9814304143141952
1216,0.47987371744277824,0.9904945905717905,0.9814706227278058
1217,0.48026835043409627,0.990517614812887,0.9815242339459532
1218,0.48066298342541436,0.9905405985622177,0.981567793060698
1219,0.48105761641673245,0.9905635542787872,0.98160130007204
1220,0.48145224940805054,0.9905865030984076,0.9816415084856506
1221,0.48184688239936857,0.9906093497986841,0.9816884183015296
1222,0.48224151539068666,0.9906321831500267,0.9817252760140059
1223,0.48263614838200475,0.9906550041637182,0.9817621337264822
1224,0.48303078137332284,0.9906778198020525,0.981805692841227
1225,0.48342541436464087,0.9907006246352181,0.9818425505537034
1226,0.48382004735595896,0.9907233993466014,0.9818894603695824
1227,0.48421468034727705,0.9907461494895897,0.9819296687831929
1228,0.4846093133385951,0.990768858458533,0.9819799293002061
1229,0.48500394632991317,0.9907915128785416,0.9820335405183535
1230,0.48539857932123126,0.9908141636233149,0.9820770996330982
1231,0.48579321231254935,0.990836798075543,0.9821273601501114
1232,0.4861878453038674,0.9908594271881979,0.9821776206671246
1233,0.48658247829518547,0.9908819411919694,0.9822211797818694
1234,0.48697711128650356,0.9909043939998164,0.9822513360920773
1235,0.48737174427782165,0.9909268394619468,0.982294895206822
1236,0.4877663772691397,0.9909491539847274,0.982341805022701
1237,0.4881610102604578,0.9909714338002799,0.9823820134363116
1238,0.48855564325177586,0.9909936357470517,0.9824088190453852
1239,0.4889502762430939,0.991015803067498,0.9824456767578615
1240,0.489344909234412,0.991037887543652,0.9824925865737405
1241,0.4897395422257301,0.9910599232008478,0.9825394963896196
1242,0.49013417521704816,0.9910819289182919,0.9825897569066327
1243,0.4905288082083662,0.9911039333008427,0.9826299653202433
1244,0.4909234411996843,0.9911259376833934,0.9826869272395249
1245,0.4913180741910024,0.9911479140331833,0.9827405384576723
1246,0.49171270718232046,0.9911696502235178,0.9827773961701486
1247,0.4921073401736385,0.9911912367844392,0.9828343580894302
1248,0.4925019731649566,0.9912127566006914,0.9828812679053092
1249,0.4928966061562747,0.9912341648791853,0.9829315284223223
1250,0.49329123914759276,0.9912555398595053,0.9829817889393355
1251,0.4936858721389108,0.9912767964474953,0.9830286987552145
1252,0.4940805051302289,0.9912980522629098,0.9830722578699593
1253,0.494475138121547,0.9913192263417755,0.9831091155824356
1254,0.494869771112865,0.9913403990857477,0.9831493239960462
1255,0.4952644041041831,0.9913615460420067,0.9831861817085225
1256,0.4956590370955012,0.9913825534816814,0.9832230394209989
1257,0.4960536700868193,0.9914035578807656,0.9832531957312067
1258,0.4964483030781373,0.9914245175609215,0.9832833520414147
1259,0.4968429360694554,0.9914454486891912,0.9833235604550252
1260,0.4972375690607735,0.9914662577700655,0.9833704702709042
1261,0.4976322020520916,0.9914870060179414,0.9834073279833805
1262,0.4980268350434096,0.9915077493712083,0.9834542377992594
1263,0.4984214680347277,0.9915284842701504,0.9835011476151385
1264,0.4988161010260458,0.9915491806796666,0.9835246025230779
1265,0.4992107340173639,0.991569876729166,0.9835614602355542
1266,0.4996053670086819,0.9915904596282481,0.9835949672468964
1267,0.5,0.9916110072780545,0.9836318249593727
1268,0.500394632991318,0.9916315360215389,0.9836753840741175
1269,0.5007892659826362,0.9916520597403475,0.9837088910854597
1270,0.5011838989739542,0.9916725496418571,0.9837423980968018
1271,0.5015785319652722,0.9916928613795964,0.9837692037058755
1272,0.5019731649565904,0.9917131555412394,0.983809412119486
1273,0.5023677979479084,0.9917334205577102,0.9838462698319623
1274,0.5027624309392266,0.9917535854571771,0.9838965303489755
1275,0.5031570639305446,0.9917737316681365,0.9839434401648545
1276,0.5035516969218626,0.9917938658332724,0.983966895072794
1277,0.5039463299131808,0.9918139520852708,0.9840071034864045
1278,0.5043409629044988,0.9918340126264135,0.9840439611988808
1279,0.5047355958958168,0.9918540304651259,0.9840741175090888
1280,0.505130228887135,0.9918740131516458,0.9841176766238335
1281,0.505524861878453,0.9918939631332779,0.9841545343363098
1282,0.5059194948697711,0.9919137095436689,0.984188041347652
1283,0.5063141278610892,0.9919334402947334,0.9842316004623968
1284,0.5067087608524072,0.9919531459908761,0.9842684581748731
1285,0.5071033938437254,0.9919727956214965,0.9843053158873494
1286,0.5074980268350434,0.9919924434722591,0.98434552430096
1287,0.5078926598263614,0.9920120778931851,0.9843823820134363
1288,0.5082872928176796,0.9920315041269258,0.9844125383236442
1289,0.5086819258089976,0.9920507579616576,0.9844460453349864
1290,0.5090765588003157,0.9920699720833114,0.9844862537485969
1291,0.5094711917916338,0.9920891197940193,0.9845264621622074
1292,0.5098658247829518,0.9921080680123269,0.9845566184724154
1293,0.51026045777427,0.9921269574211649,0.9846001775871601
1294,0.510655090765588,0.9921458194646884,0.9846370352996364
1295,0.511049723756906,0.9921645266605793,0.9846805944143812
1296,0.5114443567482242,0.9921831388565577,0.9847174521268576
1297,0.5118389897395422,0.9922017214623994,0.9847509591381997
1298,0.5122336227308603,0.9922203040682411,0.9847777647472734
1299,0.5126282557221784,0.992238844402459,0.9848179731608839
1300,0.5130228887134964,0.9922572889209961,0.9848481294710918
1301,0.5134175217048145,0.9922756939860177,0.9848749350801655
1302,0.5138121546961326,0.9922940153977204,0.9849050913903734
1303,0.5142067876874507,0.9923123368094232,0.9849352477005814
1304,0.5146014206787688,0.9923306265544884,0.9849654040107892
1305,0.5149960536700868,0.992348899761708,0.9849955603209972
1306,0.5153906866614049,0.9923671592677302,0.9850223659300709
1307,0.515785319652723,0.9923853867919317,0.9850491715391446
1308,0.516179952644041,0.9924036127587577,0.9850860292516209
1309,0.5165745856353591,0.9924217948718638,0.9851161855618288
1310,0.5169692186266772,0.9924399609505182,0.9851530432743052
1311,0.5173638516179953,0.9924581169244342,0.9851865502856473
1312,0.5177584846093133,0.9924762188203361,0.9852167065958551
1313,0.5181531176006314,0.9924943124102347,0.9852468629060631
1314,0.5185477505919495,0.992512367584868,0.9852870713196736
1315,0.5189423835832676,0.9925303085519562,0.9853205783310157
1316,0.5193370165745856,0.9925481990897389,0.9853607867446263
1317,0.5197316495659037,0.9925660846834718,0.9853909430548342
1318,0.5201262825572218,0.9925839432916833,0.9854278007673105
1319,0.5205209155485399,0.9926017596687223,0.98545125567525
1320,0.5209155485398579,0.9926195324392442,0.9854914640888606
1321,0.521310181531176,0.9926372117672292,0.9855216203990685
1322,0.5217048145224941,0.9926548821959248,0.9855551274104106
1323,0.5220994475138122,0.9926724867698802,0.9855886344217527
1324,0.5224940805051302,0.9926900588100878,0.9856321935364976
1325,0.5228887134964483,0.9927076240653652,0.9856690512489739
1326,0.5232833464877664,0.9927251378665704,0.9857092596625844
1327,0.5236779794790845,0.992742611620974,0.9857360652716581
1328,0.5240726124704025,0.9927600479983628,0.9857762736852687
1329,0.5244672454617206,0.9927773976076817,0.9858164820988792
1330,0.5248618784530387,0.9927946766901334,0.9858466384090872
1331,0.5252565114443567,0.9928119448709558,0.9858734440181608
1332,0.5256511444356748,0.9928291793558331,0.9859103017306371
1333,0.5260457774269929,0.9928464081573007,0.9859471594431135
1334,0.526440410418311,0.9928636369587683,0.985987367856724
1335,0.5268350434096291,0.9928808311642491,0.9860141734657977
1336,0.5272296764009471,0.9928980032327478,0.9860476804771399
1337,0.5276243093922652,0.9929151343645162,0.9860644339828109
1338,0.5280189423835833,0.9929322499225284,0.9861012916952873
1339,0.5284135753749013,0.9929493654805406,0.9861381494077636
1340,0.5288082083662194,0.9929664724570952,0.9861616043157031
1341,0.5292028413575375,0.9929835791405384,0.986191760625911
1342,0.5295974743488555,0.9930006791247944,0.9862319690395215
1343,0.5299921073401737,0.9930177791090504,0.9862721774531321
1344,0.5303867403314917,0.9930348790933066,0.9863123858667426
1345,0.5307813733228098,0.9930518673712571,0.9863492435792189
1346,0.5311760063141279,0.9930688194048296,0.9863861012916952
1347,0.5315706393054459,0.9930857636515241,0.9864196083030374
1348,0.531965272296764,0.9931027078982186,0.9864531153143795
1349,0.5323599052880821,0.9931196236671875,0.9864866223257217
1350,0.5327545382794001,0.9931365169452255,0.986523480038198
1351,0.5331491712707183,0.9931533739788856,0.9865636884518085
1352,0.5335438042620363,0.9931702042540009,0.9866005461642848
1353,0.5339384372533543,0.9931868657257801,0.9866273517733586
1354,0.5343330702446725,0.9932035251952192,0.9866642094858349
1355,0.5347277032359905,0.9932201706482777,0.9866910150949086
1356,0.5351223362273086,0.993236810687602,0.9867211714051165
1357,0.5355169692186267,0.9932534356722953,0.986744626313056
1358,0.5359116022099447,0.9932700606569885,0.9867680812209955
1359,0.5363062352012629,0.9932866764390078,0.9868049389334719
1360,0.5367008681925809,0.9933032765056914,0.9868317445425455
1361,0.5370955011838989,0.9933198033015602,0.9868619008527535
1362,0.5374901341752171,0.9933362709913164,0.9868887064618271
1363,0.5378847671665351,0.9933527079149583,0.9869121613697667
1364,0.5382794001578532,0.993369078024008,0.9869456683811088
1365,0.5386740331491713,0.9933854173167967,0.9869758246913166
1366,0.5390686661404893,0.993401727286877,0.987012682403793
1367,0.5394632991318075,0.9934180189931887,0.9870428387140009
1368,0.5398579321231255,0.9934343106995003,0.9870796964264772
1369,0.5402525651144435,0.9934505963987917,0.987106502035551
1370,0.5406471981057617,0.9934668377287698,0.9871299569434904
1371,0.5410418310970797,0.9934830700323258,0.9871567625525641
1372,0.5414364640883977,0.9934992559483367,0.9871835681616378
1373,0.5418310970797159,0.9935153219686735,0.98721707517298
1374,0.5422257300710339,0.9935313718685835,0.9872405300809194
1375,0.5426203630623521,0.9935473193948842,0.9872673356899931
1376,0.5430149960536701,0.9935632487518027,0.987297492000201
1377,0.5434096290449881,0.9935791766996671,0.9873175962070063
1378,0.5438042620363063,0.9935950747077797,0.9873410511149459
1379,0.5441988950276243,0.9936109560826971,0.9873712074251537
1380,0.5445935280189423,0.9936267384381897,0.9874047144364958
1381,0.5449881610102605,0.9936424901801272,0.9874315200455696
1382,0.5453827940015785,0.9936581272992197,0.9874650270569116
1383,0.5457774269928966,0.9936737269078078,0.9874951833671196
1384,0.5461720599842147,0.9936893133454479,0.9875219889761933
1385,0.5465666929755327,0.9937048354857233,0.987548794585267
1386,0.5469613259668509,0.9937202426471818,0.9875823015966091
1387,0.5473559589581689,0.9937356466493927,0.9876091072056827
1388,0.5477505919494869,0.9937509877781252,0.9876426142170249
1389,0.5481452249408051,0.99376628203303,0.9876660691249644
1390,0.5485398579321231,0.9937814159100296,0.9876895240329039
1391,0.5489344909234412,0.9937965255682492,0.9877163296419775
1392,0.5493291239147593,0.9938116187627838,0.9877431352510513
1393,0.5497237569060773,0.993826709732496,0.9877699408601249
1394,0.5501183898973955,0.9938417993673149,0.9877967464691987
1395,0.5505130228887135,0.9938568129132108,0.987833604181675
1396,0.5509076558800315,0.9938717881180024,0.9878537083884803
1397,0.5513022888713497,0.9938867506042265,0.9878805139975539
1398,0.5516969218626677,0.9939016978504176,0.9879073196066277
1399,0.5520915548539858,0.993916643316751,0.9879341252157013
1400,0.5524861878453039,0.9939314701682721,0.9879575801236409
1401,0.5528808208366219,0.99394627146612,0.9879977885372514
1402,0.55327545382794,0.9939609862925408,0.9880279448474594
1403,0.5536700868192581,0.9939756567708369,0.988054750456533
1404,0.5540647198105761,0.9939903272491329,0.9880815560656068
1405,0.5544593528018943,0.9940049278680085,0.9881117123758146
1406,0.5548539857932123,0.9940194760923189,0.9881385179848884
1407,0.5552486187845304,0.994034006851774,0.988165323593962
1408,0.5556432517758485,0.9940485371662647,0.9881954799041699
1409,0.5560378847671665,0.9940630054329332,0.9882256362143779
1410,0.5564325177584846,0.9940774736996019,0.9882557925245857
1411,0.5568271507498027,0.9940919176019941,0.9882892995359279
1412,0.5572217837411207,0.9941063077526794,0.9883161051450016
1413,0.5576164167324388,0.9941206979033648,0.9883395600529411
1414,0.5580110497237569,0.9941349881277453,0.9883630149608805
1415,0.558405682715075,0.9941492744533896,0.9883831191676858
1416,0.5588003157063931,0.9941635244402696,0.9884065740756254
1417,0.5591949486977111,0.9941777744271495,0.9884300289835648
1418,0.5595895816890292,0.9941920244140293,0.9884501331903701
1419,0.5599842146803473,0.9942062530426152,0.9884836402017122
1420,0.5603788476716653,0.9942204345049681,0.9885137965119202
1421,0.5607734806629834,0.9942345496676163,0.9885406021209938
1422,0.5611681136543015,0.9942485681246548,0.9885607063277991
1423,0.5615627466456196,0.9942625811679591,0.9885875119368728
1424,0.5619573796369376,0.9942764720685187,0.9886109668448123
1425,0.5623520126282557,0.9942903549597178,0.988637772453886
1426,0.5627466456195738,0.9943042378509171,0.9886645780629597
1427,0.5631412786108919,0.9943180393771863,0.9886880329708991
1428,0.56353591160221,0.994331836835209,0.9887215399822413
1429,0.563930544593528,0.9943456036796766,0.9887550469935834
1430,0.5643251775848461,0.9943593629978883,0.9887785019015229
1431,0.5647198105761642,0.9943731149026741,0.9888053075105966
1432,0.5651144435674822,0.9943868584643765,0.9888321131196703
1433,0.5655090765588003,0.994400558475182,0.9888689708321466
1434,0.5659037095501184,0.9944142584859876,0.9888924257400861
1435,0.5662983425414365,0.9944278997546736,0.9889158806480256
1436,0.5666929755327546,0.9944414910352346,0.9889393355559651
1437,0.5670876085240726,0.9944550624513109,0.9889527383605019
