veh_frac,vio_cov
0.14977359955151148,0.33651761631121313
0.1502695243434387,0.33728827757208196
0.1507654491353659,0.3380589388329508
0.1512613739272931,0.3388296000938196
0.1517572987192203,0.33960026135468846
0.15225322351114753,0.3403709226155573
0.15274914830307473,0.3411415838764261
0.15324507309500193,0.34191224513729496
0.15374099788692916,0.3424617601233058
0.15423692267885636,0.3428470907537402
0.15473284747078356,0.34323242138417465
0.15522877226271076,0.34361775201460903
0.15572469705463798,0.3440030826450435
0.15622062184656518,0.34438841327547787
0.15671654663849238,0.3447737439059123
0.1572124714304196,0.34515907453634675
0.1577083962223468,0.34554440516678114
0.158204321014274,0.3459297357972156
0.1587002458062012,0.34631506642765
0.15919617059812843,0.3467003970580844
0.15969209539005563,0.3470857276885188
0.16018802018198283,0.34747105831895325
0.16068394497391003,0.34785638894938764
0.16117986976583726,0.3482417195798221
0.16167579455776446,0.3486270502102565
0.16217171934969166,0.3490123808406909
0.16266764414161888,0.34939771147112536
0.16316356893354608,0.34978304210155975
0.16365949372547328,0.3501683727319942
0.16415541851740048,0.3505537033624286
0.1646513433093277,0.350939033992863
0.1651472681012549,0.3513243646232974
0.1656431928931821,0.35170969525373186
0.1661391176851093,0.35209502588416625
0.16663504247703653,0.3524803565146007
0.16713096726896373,0.3528656871450351
0.16762689206089093,0.3532510177754695
0.16812281685281816,0.3536363484059039
0.16861874164474536,0.35402167903633835
0.16911466643667256,0.3544070096667728
0.16961059122859976,0.3547923402972072
0.17010651602052698,0.35517767092764163
0.17060244081245418,0.355563001558076
0.17109836560438138,0.35594833218851046
0.1715942903963086,0.35633366281894485
0.1720902151882358,0.3567189934493793
0.172586139980163,0.3571043240798137
0.1730820647720902,0.35748965471024813
0.17357798956401743,0.3578749853406825
0.17407391435594463,0.35826031597111696
0.17456983914787183,0.35864564660155135
0.17506576393979903,0.3590309772319858
0.17556168873172626,0.35941630786242024
0.17605761352365346,0.3598016384928546
0.17655353831558065,0.36018696912328907
0.17704946310750788,0.36057229975372346
0.17754538789943508,0.3609576303841579
0.17804131269136228,0.3613429610145923
0.17853723748328948,0.36172829164502673
0.1790331622752167,0.3621136222754611
0.1795290870671439,0.36249895290589557
0.1800250118590711,0.36288428353632995
